nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
1,3,1,0,0,0,2.649264455942498,[0.5079602  0.09003008],[0.20984423 0.09679386],"[array([0.65394604, 5.39294535])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.29811597,  0.00676378])]",tr_interior_point,[0.65394604 5.39294535],0.20984423086824638,0.0,0.012234687805175781,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
1,3,1,0,0,0,2.649264455942498,[0.5079602  0.09003008],[0.20984423 0.09679386],"[array([0.65394604, 5.39294535])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.29811597,  0.00676378])]",tr_interior_point,[0.65394604 5.39294535],0.20984423086824638,0.0,0.003991603851318359,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
2,6,2,0,1,4,2.4549625361710747,[0.8680253  0.14070474],[0.0893521  0.11120502],"[array([0.40152485, 5.24037977])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.7786732 , -0.02949972])]",tr_interior_point,[0.40152485 5.24037977],0.11120502214095657,0.0,0.013738632202148438,5.805325863306656,1.0,0.1,0.1,1,2,True,`gtol` termination condition is satisfied.
6,15,5,0,7,1,2.008526848602359,[1.03723568 0.00779818],[-9.37860941e-05  1.13367329e-02],"[array([0.00818824, 4.75894834])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.03732946,  0.00353855])]",tr_interior_point,[0.00818824 4.75894834],0.011336732884341054,0.0,0.04628562927246094,29.02662931653328,1.0,0.020000000000000004,0.020000000000000004,1,6,True,`gtol` termination condition is satisfied.
7,15,5,0,7,0,2.008526848602359,[1.03723568 0.00779818],[3.68737277e-05 6.49807991e-03],"[array([0.00818824, 4.75894834])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.0371988, -0.0013001])]",tr_interior_point,[0.00818824 4.75894834],0.006498079909407196,0.0,0.04806375503540039,145.1331465826664,1.0,0.004000000000000001,0.004000000000000001,1,7,True,`gtol` termination condition is satisfied.
10,21,7,0,11,1,2.0008613408124916,[ 1.00770906e+00 -8.47009524e-04],[ 5.22827854e-08 -3.53067037e-04],"[array([8.54389070e-04, 4.70378806e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00770900e+00,  4.93942487e-04])]",tr_interior_point,[8.54389070e-04 4.70378806e+00],0.0003530670374665702,0.0,0.0755929946899414,725.665732913332,1.0,0.0008000000000000003,0.0008000000000000003,1,10,True,`gtol` termination condition is satisfied.
10,21,7,0,11,1,2.0008613408124916,[ 1.00770906e+00 -8.47009524e-04],[ 5.22827854e-08 -3.53067037e-04],"[array([8.54389070e-04, 4.70378806e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00770900e+00,  4.93942487e-04])]",tr_interior_point,[8.54389070e-04 4.70378806e+00],0.0003530670374665702,0.0,0.08003830909729004,725.665732913332,1.0,0.0008000000000000003,0.0008000000000000003,1,10,True,`gtol` termination condition is satisfied.
12,24,8,0,13,1,2.0001588701386734,[ 1.00176153e+00 -1.58278299e-04],[-1.79884774e-10 -6.24484771e-05],"[array([1.58578223e-04, 4.71046701e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00176153e+00,  9.58298215e-05])]",tr_interior_point,[1.58578223e-04 4.71046701e+00],6.244847708446812e-05,0.0,0.08752226829528809,3628.3286645666603,1.0,0.00016000000000000007,0.00016000000000000007,1,12,True,`gtol` termination condition is satisfied.
14,27,9,0,15,1,2.000032142016056,[ 1.00039560e+00 -3.21111291e-05],[ 4.55657734e-12 -1.27825821e-05],"[array([3.21287882e-05, 4.71196111e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.0003956e+00,  1.9328547e-05])]",tr_interior_point,[3.21287882e-05 4.71196111e+00],1.2782582085039417e-05,0.0,0.09467124938964844,18141.6433228333,1.0,3.200000000000001e-05,3.200000000000001e-05,1,14,True,`gtol` termination condition is satisfied.
16,30,10,0,17,1,2.0000064074398374,[ 1.00005117e+00 -6.40654273e-06],[ 4.75175455e-14 -2.54464278e-06],"[array([6.40709149e-06, 4.71233141e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00005117e+00,  3.86189995e-06])]",tr_interior_point,[6.40709149e-06 4.71233141e+00],2.544642783984354e-06,0.0,0.10860705375671387,90708.21661416651,1.0,6.400000000000003e-06,6.400000000000003e-06,1,16,True,`gtol` termination condition is satisfied.
18,33,11,0,19,1,2.000001280449947,[1.00003111e+00 1.27748955e-06],[6.66133815e-16 1.25540670e-06],"[array([1.28040925e-06, 4.71242141e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00003111e+00, -2.20828545e-08])]",tr_interior_point,[1.28040925e-06 4.71242141e+00],1.2554066969017689e-06,0.0,0.17107653617858887,453541.08307083254,1.0,1.2800000000000007e-06,1.2800000000000007e-06,1,18,True,`gtol` termination condition is satisfied.
20,36,12,0,21,1,2.000000255998336,[1.00001457e+00 2.52969172e-07],[0.00000000e+00 2.49337886e-07],"[array([2.55994567e-07, 4.71240383e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00001457e+00, -3.63128573e-09])]",tr_interior_point,[2.55994567e-07 4.71240383e+00],2.4933788616760573e-07,0.0,0.13649606704711914,2267705.4153541625,1.0,2.560000000000001e-07,2.560000000000001e-07,1,20,True,`gtol` termination condition is satisfied.
22,39,13,0,23,1,2.0000000512007343,[1.00000948e+00 5.69181278e-08],[0.00000000e+00 5.42281994e-08],"[array([5.12002463e-08, 4.71239854e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00000948e+00, -2.68992832e-09])]",tr_interior_point,[5.12002463e-08 4.71239854e+00],5.4228199432447816e-08,0.0,0.16011476516723633,11338527.076770812,1.0,5.120000000000003e-08,5.120000000000003e-08,1,22,True,`gtol` termination condition is satisfied.
25,45,15,0,26,1,2.0000000102406386,[1.00000429e+00 1.26484869e-08],[0.00000000e+00 1.17177693e-08],"[array([1.02405943e-08, 4.71239330e+00])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-1.00000429e+00, -9.30717612e-10])]",tr_interior_point,[1.02405943e-08 4.71239330e+00],1.171776929984674e-08,0.0,0.17339420318603516,56692635.38385406,1.0,1.0240000000000006e-08,1.0240000000000006e-08,1,25,True,`gtol` termination condition is satisfied.
