nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
33,105,35,0,37,1,0.0005756763632566685,[ 1.00016751 -1.00040791],[ 0.55240493 -0.68968954],"[array([1.57096391, 1.57038833])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44776258,  0.31071837])]",tr_interior_point,[1.57096391 1.57038833],0.6896895350542036,0.0,0.2049403190612793,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,33,True,`xtol` termination condition is satisfied.
38,120,40,0,38,1,0.0016003579284340603,[ 1.00095666 -1.0006413 ],[ 0.55284051 -0.68979509],"[array([1.57175404, 1.57015435])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44811614,  0.31084621])]",tr_interior_point,[1.57175404 1.57015435],0.6897950870565275,0.0,0.20099973678588867,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,38,True,`xtol` termination condition is satisfied.
58,183,61,0,68,1,0.0009755553977453563,[-1.00096894 -1.00000518],[-0.55284729 -0.68950696],"[array([1.5698269 , 1.57079067])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44812165, 0.31049821])]",tr_interior_point,[1.5698269  1.57079067],0.6895069639566671,0.0,0.28474950790405273,0.004852297445697984,1.0,2.048000000000001e-09,2.048000000000001e-09,2,58,True,`xtol` termination condition is satisfied.
70,222,74,0,69,2,0.0009495383370313169,[1.00081646 1.00013198],[0.55276316 0.68962699],"[array([1.57161322, 1.57092863])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.4480533 , -0.31050499])]",tr_interior_point,[1.57161322 1.57092863],0.6896269864684241,0.0,0.3168201446533203,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,70,True,`xtol` termination condition is satisfied.
92,291,97,0,97,2,0.0003346896228483946,[-1.00026987  1.00006468],[-0.55246145  0.68956462],"[array([1.57052638, 1.57086104])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44780842, -0.31050007])]",tr_interior_point,[1.57052638 1.57086104],0.6895646181679627,0.0,0.3919689655303955,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,92,True,`xtol` termination condition is satisfied.
119,381,127,0,116,2,3.079565282357664e-05,[ 1.00001643 -1.00001437],[ 0.55232149 -0.68951124],"[array([1.57081274, 1.57078195])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44769494,  0.31050313])]",tr_interior_point,[1.57081274 1.57078195],0.6895112431068564,0.0,0.4940176010131836,0.00029350188713793564,1.0,2.048000000000001e-09,2.048000000000001e-09,2,119,True,`xtol` termination condition is satisfied.
144,450,150,0,139,2,9.279351006412985e-06,[-1.00000132  1.00000796],[-0.55231315  0.6895121 ],"[array([1.570795  , 1.57080428])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768817, -0.31049586])]",tr_interior_point,[1.570795   1.57080428],0.6895121015184349,0.0,0.6256072521209717,7.795237337633846e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,144,True,`xtol` termination condition is satisfied.
176,552,184,0,179,2,4.083094758131741e-06,[1.00000252 1.00000159],[0.55231381 0.6895062 ],"[array([1.57079883, 1.5707979 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768871, -0.31049539])]",tr_interior_point,[1.57079883 1.5707979 ],0.6895061965873401,0.0,0.7016763687133789,1.946378093894897e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,176,True,`xtol` termination condition is satisfied.
197,624,208,0,208,2,3.9584558572669504e-07,[-1.00000028  1.00000013],[-0.55231257  0.68950485],"[array([1.57079605, 1.57079644])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768771, -0.31049528])]",tr_interior_point,[1.57079605 1.57079644],0.6895048494497327,0.0,0.783062219619751,4.860067756927358e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,197,True,`xtol` termination condition is satisfied.
218,681,227,0,243,2,2.248783161906752e-07,[-1.00000002 -1.00000017],[-0.55231243 -0.6895048 ],"[array([1.5707963 , 1.57079613])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44768759, 0.31049537])]",tr_interior_point,[1.5707963  1.57079613],0.6895048008442908,0.0,0.8415679931640625,1.6245290604153757e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,218,True,`xtol` termination condition is satisfied.
1,3,1,0,0,0,2.126582810711299,[-0.90002739 -0.12476071],[-0.40124966 -0.08192516],"[array([3.01120532, 4.67272836])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.49877773, 0.04283555])]",tr_interior_point,[3.01120532 4.67272836],0.4012496578640961,0.0,0.0039904117584228516,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
1,3,1,0,0,0,2.126582810711299,[-0.90002739 -0.12476071],[-0.40124966 -0.08192516],"[array([3.01120532, 4.67272836])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.49877773, 0.04283555])]",tr_interior_point,[3.01120532 4.67272836],0.4012496578640961,0.0,0.003988981246948242,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
2,6,2,0,1,2,2.057138006378171,[-0.94904137  0.05777704],[-0.01001494  0.06869722],"[array([3.08324886, 4.7214996 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.93902642, 0.01092018])]",tr_interior_point,[3.08324886 4.7214996 ],0.06869722246248736,0.0,0.011612653732299805,6.999999999999999,1.0,0.1,0.1,1,2,True,`gtol` termination condition is satisfied.
5,12,4,0,5,1,2.0219881913892226,[-0.99665196  0.02140192],[-4.11417625e-05  2.05921195e-02],"[array([3.11977296, 4.73128096])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 9.96610820e-01, -8.09798218e-04])]",tr_interior_point,[3.11977296 4.73128096],0.020592119546580034,0.0,0.044823408126831055,34.99999999999999,1.0,0.020000000000000004,0.020000000000000004,1,5,True,`gtol` termination condition is satisfied.
16,42,14,0,16,1,2.0042609349129776,[-0.99723486  0.00425716],[-1.09681710e-06  4.10562061e-03],"[array([3.13732904, 4.71389765])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 9.97233762e-01, -1.51538227e-04])]",tr_interior_point,[3.13732904 4.71389765],0.0041056206084546425,0.0,0.11881804466247559,174.99999999999997,1.0,0.004000000000000001,0.004000000000000001,1,16,True,`gtol` termination condition is satisfied.
25,72,24,0,25,4,2.0042544798524213,[-0.99581998 -0.00426279],[-1.06919544e-06 -1.76884159e-03],"[array([3.13732947, 4.71229676])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.99581891, 0.00249394])]",tr_interior_point,[3.13732947 4.71229676],0.0017688415889440968,0.0,0.18147778511047363,1.7499999999999998,1.0,0.004000000000000001,0.004000000000000001,1,25,True,`gtol` termination condition is satisfied.
27,75,25,0,27,1,2.000810911219531,[-9.99228084e-01 -8.11174000e-04],[-8.75183770e-09 -3.25214643e-04],"[array([3.14078145, 4.71234938])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([9.99228075e-01, 4.85959357e-04])]",tr_interior_point,[3.14078145 4.71234938],0.00032521464341673004,0.0,0.1934664249420166,8.749999999999998,1.0,0.0008000000000000003,0.0008000000000000003,1,27,True,`gtol` termination condition is satisfied.
29,78,26,0,29,1,2.0001603970167134,[-9.99869195e-01 -1.60402941e-04],[-6.29305497e-11 -6.37791205e-05],"[array([3.14143225, 4.71235938])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([9.99869195e-01, 9.66238207e-05])]",tr_interior_point,[3.14143225 4.71235938],6.377912045994315e-05,0.0,0.20770478248596191,43.74999999999999,1.0,0.00016000000000000007,0.00016000000000000007,1,29,True,`gtol` termination condition is satisfied.
31,81,27,0,31,1,2.000032015537937,[-9.99995627e-01 -3.20135374e-05],[-4.91384711e-13 -1.27095635e-05],"[array([3.14156064, 4.71236136])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([9.99995627e-01, 1.93039739e-05])]",tr_interior_point,[3.14156064 4.71236136],1.270956348677963e-05,0.0,0.22055697441101074,218.74999999999997,1.0,3.200000000000001e-05,3.200000000000001e-05,1,31,True,`gtol` termination condition is satisfied.
33,84,28,0,33,1,2.000006400618947,[-1.00002084e+00 -6.40017720e-06],[-3.99680289e-15 -2.54016691e-06],"[array([3.14158625, 4.71236176])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([1.00002084e+00, 3.86001029e-06])]",tr_interior_point,[3.14158625 4.71236176],2.5401669116474277e-06,0.0,0.24701547622680664,1093.7499999999998,1.0,6.400000000000003e-06,6.400000000000003e-06,1,33,True,`gtol` termination condition is satisfied.
35,87,29,0,35,1,2.000001280024721,[-1.00002589e+00 -1.28383000e-06],[ 0.00000000e+00 -5.10649725e-07],"[array([3.14159137, 4.71236184])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([1.00002589e+00, 7.73180270e-07])]",tr_interior_point,[3.14159137 4.71236184],5.106497253265432e-07,0.0,0.27237367630004883,5468.749999999999,1.0,1.2800000000000007e-06,1.2800000000000007e-06,1,35,True,`gtol` termination condition is satisfied.
1,3,1,0,0,0,1.6615271230659552,[-1.20159045 -0.32632819],[-0.62173157 -0.29360918],"[array([0.31366752, 1.51137543])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.57985888, 0.03271901])]",tr_interior_point,[0.31366752 1.51137543],0.6217315660476359,0.0,0.0030405521392822266,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
37,117,39,0,49,1,0.004240102062707909,[1.00171508 1.00250994],[0.55325879 0.69182989],"[array([1.57251721, 1.57331091])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44845629, -0.31068005])]",tr_interior_point,[1.57251721 1.57331091],0.6918298924857451,0.0,0.22636008262634277,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,37,True,`xtol` termination condition is satisfied.
42,129,43,0,49,1,1.5793583520123825e-05,[-1.0000094  1.0000064],[-0.55231761  0.68951065],"[array([1.57078692, 1.57080271])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44769179, -0.31049575])]",tr_interior_point,[1.57078692 1.57080271],0.689510650789317,0.0,0.2599809169769287,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,42,True,`xtol` termination condition is satisfied.
58,177,59,0,71,1,0.00016273269058460828,[ 1.00015502 -1.00000768],[ 0.55239803 -0.6895082 ],"[array([1.57095134, 1.57078862])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44775699,  0.31049947])]",tr_interior_point,[1.57095134 1.57078862],0.6895082033072166,0.0,0.3442647457122803,0.010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,58,True,`xtol` termination condition is satisfied.
73,231,77,0,79,2,0.0006460129383170814,[-1.00039918 -1.00024642],[-0.55253284 -0.68961637],"[array([1.57039697, 1.57054978])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44786634, 0.31063005])]",tr_interior_point,[1.57039697 1.57054978],0.6896163734351605,0.0,0.3852732181549072,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,73,True,`xtol` termination condition is satisfied.
97,303,101,0,101,2,0.0003079017400771443,[-1.00015128  1.00015654],[-0.55239596  0.68964965],"[array([1.570645  , 1.57095287])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44775531, -0.31050689])]",tr_interior_point,[1.570645   1.57095287],0.6896496520861616,0.0,0.4876542091369629,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,97,True,`xtol` termination condition is satisfied.
123,384,128,0,134,2,2.8143944641391705e-05,[-1.00001107 -1.00001707],[-0.55231853 -0.68951247],"[array([1.57078525, 1.57077926])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44769254, 0.3105046 ])]",tr_interior_point,[1.57078525 1.57077926],0.6895124684101865,0.0,0.5509343147277832,0.0003123879307348782,1.0,2.048000000000001e-09,2.048000000000001e-09,2,123,True,`xtol` termination condition is satisfied.
148,450,150,0,147,2,1.8299622164322905e-05,[1.00001053 1.00000778],[0.55231823 0.68951193],"[array([1.57080685, 1.5708041 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.4476923 , -0.31049585])]",tr_interior_point,[1.57080685 1.5708041 ],0.6895119317678451,0.0,0.6525986194610596,7.801587186419697e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,148,True,`xtol` termination condition is satisfied.
177,555,185,0,197,2,4.287336991535122e-06,[-1.00000285  1.00000145],[-0.55231399  0.68950607],"[array([1.57079347, 1.57079776])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768886, -0.31049538])]",tr_interior_point,[1.57079347 1.57079776],0.6895060713653255,0.0,0.7175931930541992,2.7179525505991412e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,177,True,`xtol` termination condition is satisfied.
205,618,206,0,225,2,1.2281411977954029e-06,[1.00000039 1.00000085],[0.55231263 0.68950551],"[array([1.57079672, 1.57079716])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768776, -0.31049534])]",tr_interior_point,[1.57079672 1.57079716],0.689505511413919,0.0,0.8298895359039307,4.860652308513566e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,205,True,`xtol` termination condition is satisfied.
226,723,241,0,321,2,3.358868167768761e-07,[-1.00000031  1.00000003],[-0.55231259  0.68950475],"[array([1.570796  , 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768772, -0.31049528])]",tr_interior_point,[1.570796   1.57079633],0.6895047505291168,0.0,0.9572005271911621,1.8126099725999007e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,226,True,`xtol` termination condition is satisfied.
1,3,1,0,0,0,2.665062990037968,[0.29208249 0.33807243],[0.21751382 0.2744926 ],"[array([2.03011909, 5.22782437])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.07456867, -0.06357983])]",tr_interior_point,[2.03011909 5.22782437],0.27449260113947704,0.0,0.0036454200744628906,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
1,3,1,0,0,0,2.665062990037968,[0.29208249 0.33807243],[0.21751382 0.2744926 ],"[array([2.03011909, 5.22782437])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.07456867, -0.06357983])]",tr_interior_point,[2.03011909 5.22782437],0.27449260113947704,0.0,0.002992868423461914,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
46,147,49,0,64,1,2.0032111312516903,[0.99677853 0.99999478],[0.55053006 0.68950113],"[array([1.57401262, 4.712389  ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44624847, -0.31049365])]",tr_interior_point,[1.57401262 4.712389  ],0.6895011301080319,0.0,0.31110501289367676,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,46,True,`xtol` termination condition is satisfied.
112,363,121,0,187,1,2.00000003897876,[0.60654911 0.02096165],[0.3350046  0.01445316],"[array([1.57079632, 4.71238895])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.2715445 , -0.00650849])]",tr_interior_point,[1.57079632 4.71238895],0.3350046028934307,0.0,0.7878842353820801,0.010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,112,True,`xtol` termination condition is satisfied.
125,408,136,0,214,2,2.0000166152455794,[ 0.99998384 -0.99999958],[ 0.55230349 -0.68950454],"[array([1.57081249, 4.71238853])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768035,  0.31049503])]",tr_interior_point,[1.57081249 4.71238853],0.6895045445293652,0.0,0.8329670429229736,0.004366664835720764,1.0,2.048000000000001e-09,2.048000000000001e-09,2,125,True,`xtol` termination condition is satisfied.
80,270,90,0,127,1,2.0000009083162986,[-0.99999999  0.99999909],[-0.55231241  0.6895039 ],"[array([1.57079629, 4.71238986])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768758, -0.31049519])]",tr_interior_point,[1.57079629 4.71238986],0.6895038969534448,0.0,0.44380927085876465,0.0010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,80,True,`xtol` termination condition is satisfied.
97,285,95,0,156,2,2.0000001723196728,[0.60205475 0.9999998 ],[0.33252231 0.68950456],"[array([1.57079632, 4.71238915])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.26953243, -0.31049525])]",tr_interior_point,[1.57079632 4.71238915],0.6895045569747624,0.0,0.48789310455322266,0.00037324667248553816,1.0,2.048000000000001e-09,2.048000000000001e-09,2,97,True,`xtol` termination condition is satisfied.
110,381,127,0,178,1,2.000000967526672,[0.32933334 0.999999  ],[0.18189489 0.68950382],"[array([1.57079632, 4.71238994])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.14743845, -0.31049518])]",tr_interior_point,[1.57079632 4.71238994],0.6895038160725826,0.0,0.6151621341705322,0.00010000000000000003,1.0,2.048000000000001e-09,2.048000000000001e-09,2,110,True,`xtol` termination condition is satisfied.
140,498,166,0,229,1,2.000000026472111,[0.99999999 0.3225334 ],[0.55231241 0.22238831],"[array([1.57079633, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768758, -0.10014509])]",tr_interior_point,[1.57079633 4.71238896],0.5523124119558537,0.0,0.6877884864807129,1.0000000000000004e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,140,True,`xtol` termination condition is satisfied.
138,459,153,0,207,4,2.0000000529535744,[-0.99999995  0.99999996],[-0.55231239  0.6895047 ],"[array([1.57079629, 4.712389  ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768756, -0.31049526])]",tr_interior_point,[1.57079629 4.712389  ],0.6895046974932337,0.0,0.6571123600006104,1.0000000000000004e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,138,True,`xtol` termination condition is satisfied.
