nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
236,843,281,0,331,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.1150991916656494,1.0307749175042955e-11,1.0,2.048000000000001e-09,2.048000000000001e-09,2,236,True,`xtol` termination condition is satisfied.
249,909,303,0,334,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.1955091953277588,3.5977105648302748e-12,1.0,2.048000000000001e-09,2.048000000000001e-09,2,249,True,`xtol` termination condition is satisfied.
261,942,314,0,349,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.202420711517334,1.2571712068031406e-12,1.0,2.048000000000001e-09,2.048000000000001e-09,2,261,True,`xtol` termination condition is satisfied.
284,1047,349,0,372,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.318141222000122,1.888919212622974e-13,1.0,2.048000000000001e-09,2.048000000000001e-09,2,284,True,`xtol` termination condition is satisfied.
297,1056,352,0,385,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.3236095905303955,6.672400189197152e-14,1.0,2.048000000000001e-09,2.048000000000001e-09,2,297,True,`xtol` termination condition is satisfied.
309,1107,369,0,394,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.3993465900421143,2.574955522583969e-14,1.0,2.048000000000001e-09,2.048000000000001e-09,2,309,True,`xtol` termination condition is satisfied.
331,1185,395,0,417,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.501417875289917,2.6614289791341326e-15,1.0,2.048000000000001e-09,2.048000000000001e-09,2,331,True,`xtol` termination condition is satisfied.
345,1266,422,0,429,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.5244929790496826,1.0001713334170605e-15,1.0,2.048000000000001e-09,2.048000000000001e-09,2,345,True,`xtol` termination condition is satisfied.
357,1287,429,0,445,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.4912183284759521,3.6715192736860896e-16,1.0,2.048000000000001e-09,2.048000000000001e-09,2,357,True,`xtol` termination condition is satisfied.
381,1335,445,0,470,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.5446865558624268,8.720125812300741e-17,1.0,2.048000000000001e-09,2.048000000000001e-09,2,381,True,`xtol` termination condition is satisfied.
405,1338,446,0,494,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.592475414276123,2.1800314530751853e-17,1.0,2.048000000000001e-09,2.048000000000001e-09,2,405,True,`xtol` termination condition is satisfied.
429,1338,446,0,518,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.6312024593353271,5.450078632687963e-18,1.0,2.048000000000001e-09,2.048000000000001e-09,2,429,True,`xtol` termination condition is satisfied.
453,1338,446,0,542,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.7153236865997314,1.3625196581719908e-18,1.0,2.048000000000001e-09,2.048000000000001e-09,2,453,True,`xtol` termination condition is satisfied.
477,1338,446,0,566,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.7229182720184326,3.406299145429977e-19,1.0,2.048000000000001e-09,2.048000000000001e-09,2,477,True,`xtol` termination condition is satisfied.
501,1338,446,0,590,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.7752432823181152,8.515747863574942e-20,1.0,2.048000000000001e-09,2.048000000000001e-09,2,501,True,`xtol` termination condition is satisfied.
525,1338,446,0,614,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.87046480178833,2.1289369658937356e-20,1.0,2.048000000000001e-09,2.048000000000001e-09,2,525,True,`xtol` termination condition is satisfied.
549,1338,446,0,638,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,1.9943268299102783,5.322342414734339e-21,1.0,2.048000000000001e-09,2.048000000000001e-09,2,549,True,`xtol` termination condition is satisfied.
573,1338,446,0,662,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.078094482421875,1.3305856036835848e-21,1.0,2.048000000000001e-09,2.048000000000001e-09,2,573,True,`xtol` termination condition is satisfied.
597,1338,446,0,686,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.0181241035461426,3.326464009208962e-22,1.0,2.048000000000001e-09,2.048000000000001e-09,2,597,True,`xtol` termination condition is satisfied.
621,1338,446,0,710,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.1211721897125244,8.316160023022405e-23,1.0,2.048000000000001e-09,2.048000000000001e-09,2,621,True,`xtol` termination condition is satisfied.
645,1338,446,0,734,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.1542439460754395,2.0790400057556012e-23,1.0,2.048000000000001e-09,2.048000000000001e-09,2,645,True,`xtol` termination condition is satisfied.
669,1338,446,0,758,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.186275005340576,5.197600014389003e-24,1.0,2.048000000000001e-09,2.048000000000001e-09,2,669,True,`xtol` termination condition is satisfied.
693,1338,446,0,782,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.3611433506011963,1.2994000035972507e-24,1.0,2.048000000000001e-09,2.048000000000001e-09,2,693,True,`xtol` termination condition is satisfied.
717,1338,446,0,806,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.2531373500823975,3.248500008993127e-25,1.0,2.048000000000001e-09,2.048000000000001e-09,2,717,True,`xtol` termination condition is satisfied.
741,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.2732479572296143,8.121250022482817e-26,1.0,2.048000000000001e-09,2.048000000000001e-09,2,741,True,`xtol` termination condition is satisfied.
753,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.3774781227111816,8.121250022482817e-27,1.0,2.048000000000001e-09,2.048000000000001e-09,2,753,True,`xtol` termination condition is satisfied.
765,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.375488042831421,8.121250022482817e-28,1.0,2.048000000000001e-09,2.048000000000001e-09,2,765,True,`xtol` termination condition is satisfied.
765,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.3523471355438232,8.121250022482817e-28,1.0,2.048000000000001e-09,2.048000000000001e-09,2,765,True,`xtol` termination condition is satisfied.
777,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.423029661178589,8.121250022482817e-29,1.0,2.048000000000001e-09,2.048000000000001e-09,2,777,True,`xtol` termination condition is satisfied.
777,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.414348840713501,8.121250022482817e-29,1.0,2.048000000000001e-09,2.048000000000001e-09,2,777,True,`xtol` termination condition is satisfied.
789,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.47609281539917,8.121250022482817e-30,1.0,2.048000000000001e-09,2.048000000000001e-09,2,789,True,`xtol` termination condition is satisfied.
801,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.440168619155884,8.121250022482818e-31,1.0,2.048000000000001e-09,2.048000000000001e-09,2,801,True,`xtol` termination condition is satisfied.
801,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.3647751808166504,8.121250022482818e-31,1.0,2.048000000000001e-09,2.048000000000001e-09,2,801,True,`xtol` termination condition is satisfied.
813,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.332153797149658,8.121250022482819e-32,1.0,2.048000000000001e-09,2.048000000000001e-09,2,813,True,`xtol` termination condition is satisfied.
813,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.3198788166046143,8.121250022482819e-32,1.0,2.048000000000001e-09,2.048000000000001e-09,2,813,True,`xtol` termination condition is satisfied.
825,1338,446,0,830,2,2.0000000285342283,[0.67768545 0.2947295 ],[0.37429409 0.20321738],"[array([1.57079632, 4.71238896])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.30339136, -0.09151211])]",tr_interior_point,[1.57079632 4.71238896],0.37429408919712975,0.0,2.398530960083008,8.121250022482819e-33,1.0,2.048000000000001e-09,2.048000000000001e-09,2,825,True,`xtol` termination condition is satisfied.
