nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
1,3,1,0,0,0,2.032353790894285,[ 0.69714733 -1.13535196],[ 0.50642884 -0.60847384],"[array([1.90875323, 0.23239286])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.19071849,  0.52687812])]",tr_interior_point,[1.90875323 0.23239286],0.6084738401322829,0.0,0.0054972171783447266,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
37,129,43,0,46,1,0.007210772500226469,[-1.00409353  1.00306963],[-0.55456822  0.69235031],"[array([1.56668161, 1.57387921])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44952532, -0.31071933])]",tr_interior_point,[1.56668161 1.57387921],0.6923503072819863,0.0,0.2218625545501709,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,37,True,`xtol` termination condition is satisfied.
43,150,50,0,56,1,0.003045787338282576,[ 1.00239216 -1.00064304],[ 0.55363191 -0.6897953 ],"[array([1.5731929 , 1.57015019])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44876025,  0.31084774])]",tr_interior_point,[1.5731929  1.57015019],0.6897953041276348,0.0,0.25612640380859375,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,43,True,`xtol` termination condition is satisfied.
60,198,66,0,77,4,0.0007773345065511033,[1.00024379 1.00053307],[0.55244705 0.68999828],"[array([1.57104027, 1.57132955])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44779674, -0.3105348 ])]",tr_interior_point,[1.57104027 1.57132955],0.6899982797899746,0.0,0.3222482204437256,0.010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,60,True,`xtol` termination condition is satisfied.
72,234,78,0,94,2,0.0024929155025953716,[ 1.0023427  -1.00014161],[ 0.55360466 -0.68956825],"[array([1.5731421 , 1.57065194])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44873804,  0.31057335])]",tr_interior_point,[1.5731421  1.57065194],0.6895682520873219,0.0,0.34795284271240234,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,72,True,`xtol` termination condition is satisfied.
100,324,108,0,104,2,0.00011427560374229005,[1.00003926 1.00007503],[0.5523341  0.68957418],"[array([1.57083559, 1.57087134])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44770516, -0.31050084])]",tr_interior_point,[1.57083559 1.57087134],0.6895741816007217,0.0,0.450542688369751,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,100,True,`xtol` termination condition is satisfied.
126,432,144,0,141,2,4.2449763209785016e-05,[-1.00000255  1.0000399 ],[-0.55231382  0.68954166],"[array([1.57079375, 1.5708362 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768872, -0.31049824])]",tr_interior_point,[1.57079375 1.5708362 ],0.6895416605428455,0.0,0.5956976413726807,0.00031250000000000006,1.0,2.048000000000001e-09,2.048000000000001e-09,2,126,True,`xtol` termination condition is satisfied.
155,504,168,0,186,2,1.8721748176940025e-05,[1.00001324 1.00000551],[0.55231973 0.68950983],"[array([1.57080955, 1.57080183])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44769351, -0.31049568])]",tr_interior_point,[1.57080955 1.57080183],0.6895098273235969,0.0,0.6635098457336426,7.91960741935703e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,155,True,`xtol` termination condition is satisfied.
179,573,191,0,261,2,5.261209798128268e-06,[-1.00000494  1.00000033],[-0.55231515  0.68950503],"[array([1.57079138, 1.57079664])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.4476898, -0.3104953])]",tr_interior_point,[1.57079138 1.57079664],0.689505030845704,0.0,0.7651846408843994,1.9423272087911308e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,179,True,`xtol` termination condition is satisfied.
222,744,248,0,328,2,5.261209798128268e-06,[-1.00000494  1.00000033],[-0.55231515  0.68950503],"[array([1.57079138, 1.57079664])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.4476898, -0.3104953])]",tr_interior_point,[1.57079138 1.57079664],0.689505030845704,0.0,0.9456634521484375,6.4676963851875744e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,222,True,`xtol` termination condition is satisfied.
