nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
1,3,1,0,0,0,2.1422294320444633,[-0.6909527  -1.05342233],[-0.50459093 -0.5679996 ],"[array([1.26813645, 0.10982926])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.18636178, 0.48542273])]",tr_interior_point,[1.26813645 0.10982926],0.5679995984070147,0.0,0.005492210388183594,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
35,117,39,0,41,1,0.00597750848143739,[1.00231562 1.00363203],[0.55358973 0.69287032],"[array([1.57312315, 1.5744377 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44872589, -0.31076171])]",tr_interior_point,[1.57312315 1.5744377 ],0.6928703241276236,0.0,0.20385122299194336,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,35,True,`xtol` termination condition is satisfied.
40,135,45,0,47,1,0.0010670046557105584,[1.00089411 1.00017155],[0.55280601 0.68966364],"[array([1.57169097, 1.57096828])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44808811, -0.31050791])]",tr_interior_point,[1.57169097 1.57096828],0.6896636381274297,0.0,0.22870993614196777,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,40,True,`xtol` termination condition is satisfied.
59,195,65,0,78,1,3.730468258635783e-05,[ 1.00000394 -1.00003337],[ 0.55231459 -0.68951985],"[array([1.57080025, 1.57076294])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768934,  0.31051351])]",tr_interior_point,[1.57080025 1.57076294],0.6895198515003675,0.0,0.33729052543640137,0.010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,59,True,`xtol` termination condition is satisfied.
72,234,78,0,69,2,4.330963364327834e-05,[-1.00000576 -1.00003754],[-0.5523156  -0.68952174],"[array([1.57079057, 1.57075878])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44769016, 0.31051579])]",tr_interior_point,[1.57079057 1.57075878],0.6895217424722153,0.0,0.36174964904785156,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,72,True,`xtol` termination condition is satisfied.
104,345,115,0,121,2,0.0001179150709416343,[-1.00005106  1.00006683],[-0.55234062  0.6895666 ],"[array([1.57074524, 1.57086315])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44771044, -0.31050023])]",tr_interior_point,[1.57074524 1.57086315],0.6895666003938028,0.0,0.4936838150024414,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,104,True,`xtol` termination condition is satisfied.
