Al,Ap,cost,Xtau,XN,Ztau,ZN,xx,yy,zz,fev
0.8255519603412693,1.7426175025101955,0.011802291070657667,2.4823761367062556,7.0,1.06576611664596,7.0,-0.046907878020440885,-0.055699388215700286,-0.9763954178586809,29990
4.093610032449807,0.34982274253236106,0.039879941052151424,2.970167897649776,25.0,0.37152982941629337,10.0,-0.005500520675608089,0.005667837262364243,-0.9202401178956909,42285
3.540537429582024,1.493131159808714,0.013485001261909546,3.8358460455474286,25.0,1.6764024240876187,19.0,-0.0228098997799405,0.020435043466017343,-0.9730299974761757,45956
1.518486355503763,0.8373938818776234,0.010268113218407038,4.072893270563922,10.0,0.488259991877929,10.0,-0.020372665316941846,-0.0031267033942923572,-0.9794637735631792,27057
0.8372730183470043,1.7248561413577093,0.017107173479883553,2.4699999999999998,25.0,0.1543750149011612,4.0,-0.11126726940553244,-0.042469927725008697,-0.9657856530402461,28659
3.3339275234675485,0.3741647249129574,0.01202410661888309,1.7900000149011612,25.0,0.22375,4.0,-0.006626523791039011,0.00210136786266971,-0.9759517867622417,29421
4.696927832360464,0.38552127135246184,0.03589573905767385,4.034374774732569,25.0,0.2511454330523462,25.0,-0.00593132415623863,0.003419588013031504,-0.9282085218846703,25854
1.355699482015193,0.5995448836429403,0.014474803069969178,0.46477713576501,10.0,0.029343857693123348,19.0,-0.023217161851538028,-0.0016595375918356838,-0.9710503938600727,39493
1.4600275317190339,0.957577718577492,0.01368272406014015,5.000000014901161,25.0,2.1875,4.0,-0.04200225873106244,0.014959155595327274,-0.9726345518797246,36723
2.7312227345849753,0.3479458867539609,0.018674391368989407,4.234750419795805,25.0,1.3230215081577394,10.0,-0.01741794477495697,-0.01582025197506329,-0.9626512172619671,41352
