Al,Ap,N,x,z,fun,xx,yy,zz,fev
1.1248205050211604,1.0678540443099258,9.0,1.439310458826165,1.141356359051104,0.0400880080488086,0.0667568225647609,0.1695444659881758,0.9974112357174016,809
3.72239247488005,0.8497395175485012,15.0,1.7220098212053812,0.3958512250141554,0.0119016266386742,0.0249299423964084,0.0575318500503193,0.9981042837856828,616
4.535764840865808,1.5381138655311684,9.0,1.561516813062986,0.3865348491016092,0.0107320307211226,0.028712980268731,0.039931021855907,0.9993433178710588,702
2.544771251445774,0.7122377186379695,13.0,2.7549477918292298,2.204,0.0302100278858709,0.0234338818633051,0.0400112561440811,0.9957003464429788,388
1.9158592839214053,0.904068353622686,9.0,2.9786535572189705,1.8487207897954283,0.0231686895726739,0.0266545939182973,0.0824858652822188,0.997279528687546,672
1.1771035704401556,0.8471124117751249,9.0,0.4626364865060076,0.214413945350066,0.037805617070233,0.036211228847897,0.0005084703150458,0.997534764451142,443
4.89391691199599,1.259222138389218,9.0,3.944446245066896,1.683381176756027,0.0407331604974543,0.0246448054229818,0.1581154363541096,0.980313758729538,483
3.734253190176768,1.749196254917962,9.0,3.740031260773036,2.3118330455704394,0.007003719766142,0.0212361914403652,0.0839573938454602,0.9998936539267498,719
4.946807674548157,1.7827770421806377,9.0,1.4984038935499846,0.3706772000637499,0.0065844543129502,0.0458449337636712,0.052080366121297,0.999494096017421,503
0.8446507009107187,1.0649126889974816,9.0,1.5115544465835853,1.179034553135852,0.0381161490061029,0.026150850809386,0.1076949598244586,0.9906860608315584,741
1.572742053685398,0.7665240776376776,13.0,4.017585519591971,0.2176903897555489,0.0154192814545757,0.0204092733652688,0.0574079532206866,0.9995357273760108,669
2.879508787755217,0.947463965123811,9.0,4.145012925510623,0.2075000000000142,0.0484016156419298,0.0266339331977731,0.0117868067671392,0.9787558699177952,485
0.7282830200911826,0.8073212492856289,9.0,1.5384071123764946,1.2128083579340143,0.0343985391157458,0.0412580553025118,0.1016674424024539,0.9918265674355016,789
3.6612073169110415,0.8728170627567091,13.0,1.7199655624418615,1.0633878975142772,0.0234807893921471,0.0291487196963349,0.0214479098148458,0.997971843718836,580
1.2152653016606456,0.6648014783785483,13.0,0.4855105391283515,0.1911046042682239,0.0311946374899623,0.0294061797397818,0.0003038942881521,0.9982406119968862,393
2.9783388447879995,0.9185602141760124,9.0,4.099136165769371,0.9897633614218866,0.0456362998103083,0.0237516732770457,0.0143340724778583,0.9856854366970954,446
3.5067044050148337,0.7081901710747996,13.0,1.7544019708408565,1.0772058442448225,0.0237856360620622,0.0194048116004717,0.0139432563417491,0.9940567556561632,440
