Al,Ap,cost,Xtau,XN,Ztau,ZN,xx,yy,zz,fev
2.041967941586882,1.3346206594056782,0.00032075241896256657,3.773707128737377,10.0,1.4069848067448267,19.0,-0.01549321607135654,0.003440244338561477,-0.9993584951620575,41663
0.4310534357539713,1.150783958374494,0.0013760917974295905,3.724401401487813,7.0,0.2242011547033745,10.0,-0.016697890086235765,0.03131457940221663,-0.9972478164051395,29982
2.1810358564554804,0.563115225355123,0.0006100774536058617,2.8958308877362695,16.0,1.4398559524435108,10.0,-0.023781630021441874,0.003944753220735133,-0.9987798450927885,31504
4.373163360312657,1.6633029819043488,0.002562410381322322,0.32793974747253024,10.0,0.14516301224945372,13.0,-0.05047788770987896,0.001065148349268723,-0.994875179237353,38216
3.7330657711016473,1.7279986636942346,6.900016951749688e-05,3.7563257812174995,10.0,1.3971433512439706,10.0,-0.007860983294261999,-0.0009915775129960137,-0.9998619996609553,44562
2.100348646975292,1.8794470706480142,0.0016483576347008366,3.716519431867795,7.0,0.2222465213005171,4.0,-0.023006108956619878,0.03028219651539315,-0.9967032847305808,41202
1.8675192440221897,0.7541211846923377,0.0002798141113403707,3.0153257265009064,10.0,1.1219717050159193,10.0,-0.010549961939804686,-0.005418661945386566,-0.9994403717773206,30151
0.7141175524196618,0.5987678331078226,0.0006852323256433257,0.523094683857412,10.0,0.19464133431342295,13.0,-0.026156573082609956,0.00018629239587241673,-0.9986295353486994,39207
3.5565796487075163,1.6413313847079902,0.0005242292580694974,3.1317670688379864,22.0,0.9808495341202995,4.0,-0.015480471222491621,-0.015220150571728156,-0.998951541483934,35462
3.905626535920302,0.4780255741971795,9.755477433159854e-05,1.6818581441199365,22.0,0.19631988801584352,4.0,-0.006076783225971626,0.006624233137260338,-0.9998048904513347,30128
0.4157515305566251,1.093035753068255,0.0012839772849035924,3.7358657938951865,7.0,0.11671875,1.0,-0.013886128148913554,0.032268726553762575,-0.997432045430191,29863
2.082180067728063,1.4693410575564854,0.005465482607261873,2.0750000149011614,25.0,0.259375,10.0,-0.06800388318518122,-0.01617992195920675,-0.9890690347854468,34098
2.952023012583951,0.6510253648046224,0.0007457510837960424,4.115402139482177,16.0,0.5897277549813869,1.0,0.0011044523968223117,0.009882701839754579,-0.9985084978323976,49748
3.4120780235985926,0.542336468553442,0.00015599263721721712,1.772805186755607,19.0,0.22851149894967845,7.0,-0.008637461749938492,0.0038172072409335374,-0.9996880147256046,31899
0.57559361122766,1.1530830235070406,0.006237901320829686,2.614314572948825,7.0,0.7733177111334311,4.0,-0.0772792135366724,0.001100717396960947,-0.9875241973583493,33376
1.7343762939945304,1.43619272811166,0.0016081895278841074,4.79804500149865,13.0,1.7890587982612651,16.0,-0.025134217527723574,-0.026673764845122322,-0.9967836209442288,38639
3.580810427544077,1.874634997387385,0.0002518660958644725,3.8155603160757527,16.0,1.9033881285286145,13.0,-0.00739572943615807,0.006293037488059289,-0.9994962678082427,43517
