Al,Ap,cost,Xtau,XN,Ztau,ZN,xx,yy,zz,fev
0.8729041750219361,1.461089481168861,0.01566508793293453,4.4350000000000005,7.0,0.27718750000000003,22.0,-0.09127288297349206,-0.03794798996797179,-0.9686698241341366,54952
1.91776500258474,1.5175827520066765,0.01324675821602428,2.12,10.0,0.6625000000000001,13.0,-0.07242169025651049,0.004284576777264296,-0.9735064835679195,47232
4.315504077706001,0.9534372835347895,0.019539394412071864,2.8999999999999995,10.0,0.54375,25.0,-0.023234404463680428,0.02565002154324554,-0.9609212111758055,42186
4.758156625454464,1.6371129808231435,0.00745805471836225,2.7649999999999997,7.0,1.036875,22.0,-0.02874498386549371,-0.031469802426025935,-0.9850838905632566,46449
2.7478252439529234,1.216369938126395,0.02419199804597716,4.21,7.0,1.315625,19.0,-0.04807045106517138,-0.047470080040457656,-0.9516160039080418,44312
4.368697761378129,0.7301554807188504,0.006265765285754732,2.8850000000000002,16.0,0.18031250000000001,4.0,-0.013359658580157679,0.006284279662398213,-0.9874684694285053,40185
3.505977163160382,1.4723377990550852,0.01840919170019062,3.850000014901161,7.0,0.9625,7.0,-0.015269478294909744,-0.014638674645408467,-0.9631816165996289,62646
3.8303092051118712,0.4826201842175979,0.00086894208281596,1.695000014901161,22.0,0.211875,7.0,-0.005701859971005233,0.00636068439049484,-0.9982621158343967,38180
2.658622151614952,0.8805491565818576,0.005482265227976124,2.715000014901161,10.0,0.5090625,4.0,-0.030789062270115387,0.004824112213524947,-0.9890354695440425,51898
3.415880485765013,1.4994888921653684,0.013622422057666284,0.36165624999999996,9.0,0.03328125,21.0,-0.04759483421027727,0.000445080598758092,-0.9727551558846469,72086
1.3926420332542384,0.8762826374797978,0.004907043515108622,0.4513749999999937,9.0,0.07187500000000908,3.0,-0.037171690291067344,-0.002871686546684885,-0.9901859129697825,88049
2.666484080688776,1.3020156300566221,0.017847698739665296,4.250000014901161,7.0,1.0625,7.0,-0.051743192104335714,-0.045080323901210535,-0.9643046025206828,52269
3.1017776834588595,1.145861644864949,0.011702884091145505,4.04,25.0,1.7675000149011613,25.0,-0.026796071859453187,0.009798469325009874,-0.9765942318177171,53457
4.583102142978343,1.5366686209831526,0.010959451883120086,2.8150000149011607,22.0,0.351875,10.0,-0.024212213685144618,0.01323099621226602,-0.9780810962338214,49344
0.3614453512173934,1.6303653259515183,0.034198037015714555,4.8,22.0,0.3000000149011612,13.0,-0.1068585001417633,-0.04629122510750412,-0.9316039259685295,52910
4.017413220187066,0.3585657268607874,0.043158240223475586,2.9950000149011613,25.0,1.123125,19.0,-0.003746683470400393,-0.0022929313123817643,-0.9136835195530565,34290
2.7019177433560513,0.9759710517088979,0.004527077083496978,4.240000014901161,10.0,1.3250000000000002,19.0,-0.04262583046355245,-0.041774897306957604,-0.9909458458329937,42895
1.7465130903849615,1.0854852877700978,0.01081585963356102,3.0549999999999997,22.0,1.3365625149011613,4.0,-0.013399597547014155,-0.015596405132177395,-0.9783682807328669,73647
4.617776564374897,1.0022544962570001,0.01382991244421472,4.0600000000000005,13.0,1.0150000000000001,25.0,-0.01947309673659497,-0.013174169056102927,-0.9723401751115752,63651
1.8079470911375162,0.9911356249856338,0.015405717398025764,3.8949999999999996,7.0,0.2434375,4.0,-0.017162800202216288,0.01877028715522941,-0.9691885652039597,43473
