Al,Ap,Xtau,XN,Ztau,ZN,fun,xx,yy,zz,fev,11
0.7088943390353568,0.4194983351637186,0.504481656709676,15.0,0.34277995275262324,15.0,0.018868496176217622,0.018333127661915645,0.00013291604960059128,0.9993325342105448,1538,shgo1
4.9523744458529295,1.1467034013470265,3.9209295010984686,13.0,2.5561125267369347,9.0,0.010295619318844377,0.028140091674521514,0.051873333189504225,0.9997239068850183,2646,shgo1
2.569485399599789,0.47228457118836387,2.75,17.0,1.9937500000000001,9.0,0.0463341532627453,0.015474800483071784,0.3743555337683307,0.9713372895755402,1905,shgo1
1.382503823445861,1.0912380276534266,3.205522074049984,11.0,2.1740960177964346,15.0,0.008698018750203547,0.4220379220121089,0.4164020235031593,0.9988121754253779,6124,shgo1
4.731814454693512,1.4519457900757138,2.7824588397034473,9.0,2.0023486284273626,9.0,0.031173923531831425,0.035637733372689356,0.04877963638686316,0.9957292105560119,3153,shgo1
4.669320013672653,1.4892183529741863,4.021441939086411,9.0,2.9327936242232506,9.0,0.019273958694321323,0.028859770634013793,0.06762573854329387,0.9984493062525017,4343,shgo1
4.960033460959215,1.867340029104549,1.4964152669482662,9.0,0.9194902373683707,1.0,0.019364719763926813,0.020829391263505227,0.04961603990725576,0.9965078763896493,1634,shgo1
4.792323647981586,0.8646230769842072,3.987465128043239,17.0,2.5973949569902857,9.0,0.012167923332465606,0.01738342363964339,0.03551579732018535,0.9997219073000768,3203,shgo1
3.147790370542824,0.9586571597465222,4.016860655480101,9.0,2.6132141300267726,13.0,0.0406461112719253,0.1651135322278895,0.4549269249940642,0.9928764437315362,10213,shgo1
0.6702638781888669,0.5068533931682798,0.5102630078491033,11.0,0.33952251581842224,15.0,0.02310544474858634,0.022901501830134126,0.00017259789720165848,0.9989676020094037,1902,shgo1
1.6429553185079921,0.9774373326045644,3.0911092398231803,9.0,2.0367857617413736,5.0,0.017751957769272582,0.1244287963315725,0.4426350813537825,0.9990436282390375,5408,shgo1
4.5852990794899515,0.7620846189337859,4.072618120503786,17.0,3.2600000000000002,5.0,0.014256711696944306,0.015277230612916595,0.03219692307926015,0.9996461862700509,3012,shgo1
3.5074766005920446,0.7254850259232448,1.7535634803048992,13.0,1.01051550996784,9.0,0.02538080558988324,0.01668868244258494,0.0010824640722375128,0.9957353469551441,1128,shgo1
1.2073491307248048,1.2884422522463523,1.3953790576339815,7.0,0.8466162421431018,15.0,0.028382119668376213,0.1020281276819473,0.41420195546843,0.9886649921854148,4847,shgo1
4.898265034237714,1.0455516351745497,3.9441419504238526,13.0,2.8712724651898847,9.0,0.01144561268921995,0.019830586840313608,0.05617130327976707,0.9996374624814837,2788,shgo1
2.934311963851718,1.5106705303574541,2.6053112132804537,13.0,1.6016875000000002,1.0,0.041310164185617726,0.12233563961032665,0.47595701261334206,0.9937419470733065,3150,shgo1
0.8031607723633023,0.848079824925274,1.520207717009757,15.0,1.192612179159242,11.0,0.01881921642475887,0.09234072822671695,0.2653147058268237,0.9986391653711072,6050,shgo1
0.6187492054998437,0.6071350006454301,0.5065641627731295,11.0,0.35037974213308276,15.0,0.028387060369855936,0.027708162780214804,0.00028362586531430894,0.998513820527683,2294,shgo1
2.124686193973891,1.7034916094172827,3.716961705890395,9.0,2.6796145288916757,9.0,0.04035505925073891,0.07493162838492315,0.21404029923860637,0.9976474280702807,6338,shgo1
1.877651547616824,0.5306309718184034,3.0039746712577684,15.0,2.0910678321653116,15.0,0.01715358795174316,0.018938285352624887,0.43931553424380304,0.9983541355569936,2768,shgo1
1.0799359767181382,1.8416557379807894,3.316349065570769,9.0,2.1837311242439856,5.0,0.028647528777845155,0.1419476346969598,0.27056325844979223,0.9896350980607942,14176,shgo1
4.665273293337704,1.2251276385355556,2.7887458249519423,13.0,1.6138984735469262,17.0,0.04430492674220525,0.0387741699277304,0.04423222192576489,0.9963708031401146,1753,shgo1
3.1887494431406394,1.137097214119738,3.989536982873149,9.0,2.622688217086634,5.0,0.0187803431618231,0.02827782701496541,0.4772825026331007,0.9989439480905373,3984,shgo1
2.840177878643265,1.1060226399752855,1.8866331366775118,9.0,1.388516351535591,9.0,0.03695342811320173,0.052924007106957216,0.09294602528711866,0.998134950467497,1319,shgo1
1.0710135151764655,1.2461848410822831,1.4234079699362296,7.0,0.8653561059052487,15.0,0.008427923276582285,0.10032254327932724,0.35109124854404994,0.9993400939449611,4838,shgo1
0.9565498526868161,0.3549421137382328,0.4945287708614515,17.0,0.3583947178485795,5.0,0.019481954974679735,0.015069043761140506,7.768450620623119e-05,0.9963097771082344,1435,shgo1
2.4305830824104624,0.8374268994511495,2.795,11.0,1.908496498490616,15.0,0.04521132458800073,0.028477276645083954,0.47301527102073315,0.9870492002508849,1610,shgo1
1.8863712084848296,0.45123584052474214,3.002115600246621,17.0,2.4010155248542895,5.0,0.022389586412068493,0.05722613698955603,0.4424557107355398,0.9986926526528641,4277,shgo1
2.3699143485895657,0.6911880912721489,2.8245089375386576,13.0,1.7958374461375872,1.0,0.016919795242758107,0.03874606648385709,0.4156967382256749,0.9995357633763774,2954,shgo1
2.5418349320056675,1.1707989105606376,2.7634707584369664,9.0,2.0992795456366,1.0,0.04016851185310484,0.09000619715640579,0.4656389468902362,0.997162042718066,1975,shgo1
3.0098388919321613,0.5071638720171796,4.093798449377277,17.0,3.274798449377278,1.0,0.027011712142654194,0.014767705046688635,0.4172557030301453,0.9938599451623938,2023,shgo1
0.5729764395676614,1.5191626296220893,3.601703379350437,9.0,2.634939897513656,9.0,0.0025525576330767833,0.17560155923248247,0.35609093517739865,0.9990228206223858,13428,shgo1
4.965708697705636,1.0663450771547156,3.925,13.0,2.5512500000000005,17.0,0.026718420828039317,0.020718673196130483,0.057275962859943505,0.9912954916374149,2113,shgo1
2.1102083520135975,0.413687883351719,2.92,17.0,2.336,1.0,0.03971159256853926,0.01950541364611265,0.3219934870596386,0.9784545088506336,2814,shgo1
0.5605335244553494,1.593628662234748,3.603907524153956,9.0,2.6358477570631447,9.0,0.0028189464611813276,0.28128167512264884,0.3032131848414161,0.997593483356847,11525,shgo1
3.06354592564159,1.0696673792957285,4.050828353322318,9.0,2.6585846328102747,5.0,0.024423872812150863,0.033022146067859595,0.48695044108871977,0.9988344020770054,2660,shgo1
2.5262362814085395,0.47231166433591326,2.765315020064928,17.0,2.0049400200649283,9.0,0.027910392027778456,0.015433400752223199,0.38155342289758565,0.9903138057773198,1759,shgo1
2.042755669634859,0.8164557500948735,2.9287591311483885,11.0,2.0177176052086168,15.0,0.017483738975644883,0.025660886689675574,0.488341628499835,0.998994787269139,3056,shgo1
4.115927385431213,0.8189401259971201,2.963571325052745,13.0,2.360221624206496,9.0,0.027318077062101598,0.021525049175196646,0.0440305614676849,0.9970822237391102,3518,shgo1
4.427418022757602,1.295204813158101,2.857583387322482,9.0,1.6470694614259545,5.0,0.02704386933844062,0.028464840542512963,0.055794843352201307,0.9984174379208575,1770,shgo1
4.8052486526644405,1.6409390508060073,3.9640844976131917,9.0,2.894021622872901,9.0,0.007029628222825419,0.028778070480682948,0.07729268019310168,0.9993641519302717,3747,shgo1
1.1359890974591829,1.2226428786010184,1.4114563218593612,7.0,0.7342588052284644,11.0,0.024409813490832773,0.11736317187557826,0.37570219862009324,0.9944256073847625,9558,shgo1
4.806521003897282,1.2795476021802947,3.9792301452360492,9.0,2.5875098521237905,13.0,0.025319119459876048,0.026778363110497354,0.06506815907277687,0.9960597731640013,4560,shgo1
2.6686931578981183,1.019177606027779,2.706507546674819,9.0,1.9700363250073527,9.0,0.04530627763614014,0.04330822804586873,0.48849806233282334,0.991999583293619,3087,shgo1
4.937146393425769,0.834838672892848,3.9332451387831457,17.0,2.851120138783146,17.0,0.022796444641241163,0.017333910925070292,0.03688974595612518,0.9978685321506301,2804,shgo1
2.4354103792373576,0.6422053397479602,2.7984245879167435,13.0,2.2295201902070585,13.0,0.025347700960083645,0.029150862866089373,0.4601197232279128,0.9990369770519759,4105,shgo1
3.5981091013226902,0.6741479610752068,1.7436564256073719,17.0,1.2138477803849952,1.0,0.04666823446875499,0.02892263137208871,0.11125405769271822,0.9966580140826166,1673,shgo1
3.261061824751438,1.6947087633026987,3.2306334045042107,9.0,2.1101700850626646,9.0,0.02955024684162337,0.03502783777813333,0.11687313835996138,0.9917969744175924,5792,shgo1
4.138227483384774,0.9440894810082602,1.6346373661000928,13.0,0.9892092716363903,1.0,0.01527407648438664,0.026448143687651707,0.034269010023238074,0.9988409060454336,1672,shgo1
2.901445731890159,1.843839836207508,4.873689919665437,13.0,3.7952550617488123,1.0,0.044186837076551105,0.1259344671701903,0.04916829817660936,0.9944218000833044,1882,shgo1
1.27517953669021,0.3397286939918064,0.4693978566376567,17.0,0.3401478566376568,1.0,0.043514264109012046,0.013402682591627427,7.183686198682093e-05,0.9705334139094464,1419,shgo1
4.9108258595093295,1.130653812957882,3.9502066735635277,17.0,2.203258670070999,1.0,0.010581880283408581,0.04472166708014816,0.05601259724397912,0.9992153465359114,3367,shgo1
3.182556443034184,1.0377293974452042,3.9965876276995105,9.0,2.620663567643994,5.0,0.02614330117247853,0.02645601818713445,0.48915912042071014,0.9989218094966117,3748,shgo1
1.477371866533893,1.3768193491744478,1.359065763751682,9.0,1.084,9.0,0.046332279275491654,0.1767998014601131,0.46883864539254894,0.9829938133731624,6243,shgo1
0.8693452513820865,0.6154437396028128,0.48839575746554903,11.0,0.33425626463693037,15.0,0.027695165525696553,0.027739142216167193,0.00030203096543848264,0.9986126873408968,2090,shgo1
4.076003119809987,1.5173885410596215,4.272994847369066,9.0,3.10834624064979,9.0,0.047692547867920376,0.10010178491785761,0.10807280138096173,0.9961910277733068,1947,shgo1
0.8122148499702271,0.866777952740695,1.5172970675692339,9.0,1.195605727816437,9.0,0.03614382840650927,0.055560268813574606,0.2892532104468106,0.9913030199539246,3266,shgo1
2.0339387447485455,0.5303158535336844,2.9478013827032656,13.0,2.1358841517758784,9.0,0.03725152112816843,0.051574631471220315,0.4658532418528579,0.9905061629072882,2756,shgo1
4.005123058178482,0.8092081365145338,2.997327815886195,13.0,2.167996501491583,9.0,0.03524145455107972,0.017863056674347778,0.04654791866772288,0.9946282104793464,2042,shgo1
1.0634600366350684,1.3523820381967961,1.4233855053887425,7.0,0.8651959955824662,15.0,0.013613744342862846,0.10919545092905791,0.39548742160022,0.9952826574072231,8012,shgo1
0.5693862457790912,0.702175275522965,1.5810873074502247,15.0,1.2407705321494733,11.0,0.01959009027932365,0.06356017367031598,0.1865579635821828,0.9986089813200838,4623,shgo1
1.3836442518931151,0.9662171688298248,0.47222318296517,15.0,0.2508788096027083,11.0,0.04197724437885448,0.04106335643644932,0.000690266730609318,0.9969729704646255,2369,shgo1
4.897581940521662,1.5831551590803188,3.9313467756308182,9.0,2.867332170168876,9.0,0.0103261244895222,0.06268231641386154,0.08145248277017833,0.9993142561114673,3137,shgo1
2.782832143769362,1.043756945917971,4.20726100674008,17.0,2.411249455952593,13.0,0.03330680420634297,0.31300879709895224,0.4830896740066103,0.9981015336330217,3083,shgo1
4.651640829394828,1.7633059117256558,1.538771529356576,9.0,0.9036793771795664,9.0,0.03465975124323109,0.026197117119366068,0.004132866784538598,0.9929332992036278,1382,shgo1
3.460100030917082,0.7399021382136101,1.7622680647073865,13.0,1.0168432825654437,9.0,0.02152992770763593,0.033627152572063224,0.08204701957357577,0.9985982519770759,1538,shgo1
0.9396710282433955,0.9190307598955847,1.4842012841055623,9.0,1.1743291695613074,9.0,0.036530411518718796,0.0564694873431125,0.33275753222117044,0.9909857587715367,3109,shgo1
2.5165531381216546,0.7930889307385594,2.7734567963142935,13.0,2.1180589617621894,1.0,0.024682841139214925,0.029924458367927648,0.43632935192070443,0.9987782254894453,2971,shgo1
3.669693395741231,1.2421368503945056,1.7134722344178246,9.0,1.0389528800293164,1.0,0.030026854451532862,0.062088538953199615,0.007984530734195042,0.9971959550068786,1812,shgo1
1.0592209683526648,0.6652480315870096,0.4736021478567722,11.0,0.35510559937379577,11.0,0.029521105189269616,0.029611792021962294,0.0003671046963239495,0.9984281616660227,2157,shgo1
1.2379536073493356,1.1441336662074655,1.3955643234768018,9.0,1.0290581225464168,5.0,0.007766852990010075,0.11359228978882252,0.41039648498493086,0.9995696455344154,6575,shgo1
1.61234745513315,0.8343626293422707,3.9934772885747583,9.0,2.323185355151248,5.0,0.018629754785823127,0.03316911855030265,0.15416485563464116,0.9985947652670782,3224,shgo1
2.3819564933676105,0.7585273082547063,2.8219388336605205,13.0,2.1464375,1.0,0.017748796289571857,0.0390511108595987,0.4225995540033583,0.9993281085234971,1394,shgo1
3.883100441581006,0.6691560616164385,1.6829693513167006,17.0,0.9720620438322106,9.0,0.012417836154928946,0.038831370220971925,0.017094822396854573,0.9997567128161082,1447,shgo1
1.6893283493168967,0.49468391425319236,3.96395287317078,17.0,2.2910165169443766,17.0,0.009488972335883621,0.029740823783320772,0.08902725192548308,0.9995801955302436,3023,shgo1
2.1034937572291446,0.7819020129662847,2.9059670002491536,17.0,2.215303137836436,1.0,0.00642872551145055,0.05776452653658282,0.479063045416115,0.9996228743774409,2865,shgo1
3.447107218260819,1.1696020745677886,1.7572198029732953,9.0,1.0199158031416624,9.0,0.0288889924578599,0.05404186848029823,0.03148322385317573,0.9978848613207945,1771,shgo1
1.5183943611809327,1.701254100769854,1.3305943023853908,9.0,0.9816146764454635,5.0,0.022909151725605478,0.15130433790774234,0.4303043969830334,0.98560976255978,10630,shgo1
4.6603595878035655,1.1850924994476384,4.0380016338882765,9.0,2.6258576560566835,13.0,0.03781372394256868,0.024138305121918904,0.056889390870137786,0.989280782261277,3878,shgo1
3.8051963384129897,0.8069109335140817,1.6954798713762655,13.0,1.2445164710727814,9.0,0.0150749837065378,0.02015320192586282,0.06468714344091388,0.9995356971992682,1342,shgo1
1.6782832604454525,0.5408238598636707,3.9719522823877016,13.0,2.8858327391863763,13.0,0.015360654104017355,0.038862354181126615,0.09900420127141253,0.9995649905112565,3972,shgo1
4.438785820071814,1.30058490310784,2.866683012384476,9.0,2.283183259546783,13.0,0.025528613288505725,0.045811156755618955,0.05491411752446552,0.9986513877993972,1726,shgo1
4.492029898347589,0.6398166196424055,2.8499999999999996,17.0,2.06625,9.0,0.0409674025058248,0.019270469354312952,0.026220209432137227,0.9822379623290212,1643,shgo1
4.598662663077468,0.6848379300386154,4.070475284346103,17.0,2.64600944531716,13.0,0.01495710619902849,0.014186502563771054,0.027968322897384962,0.9995318920519505,2462,shgo1
0.722060019291588,0.5330692271961178,0.5040079148336867,11.0,0.3384931525689897,15.0,0.02402059103065965,0.02403833055135514,0.00020271074855934823,0.9989339489892763,2063,shgo1
3.8142488835448773,1.1436163928857412,1.689768165456451,9.0,1.2413029687733022,9.0,0.021673404910782124,0.027604310784577608,0.0028557757481747032,0.999111390776857,1439,shgo1
4.134991920721229,1.5632079850526401,1.6222982173186455,9.0,0.9537540758212342,9.0,0.04673292796684828,0.040920139042005824,0.009572355725400973,0.9937359249415273,1381,shgo1
4.363306543823329,1.4572624873378397,4.147628398222534,9.0,3.02274935473285,9.0,0.034799778255598934,0.04343731022711191,0.0524276766383868,0.9974844722161724,4876,shgo1
3.3329586736587227,0.6998103675496995,1.7889805609263305,13.0,1.027019213435423,1.0,0.03082085469636494,0.017877847981418997,0.008319146323495886,0.9938278172939077,1187,shgo1
3.563233266099244,1.0594390576134767,1.7379978802455684,9.0,1.2754143823906523,9.0,0.02848622844871258,0.03656561918679452,0.21073172214761954,0.9975364595555564,1602,shgo1
4.0359782906612764,0.9233324187268773,2.9792306761705887,13.0,2.1733936552848947,9.0,0.013915326478524472,0.022577589944842626,0.048270471118978656,0.9995073472463161,3165,shgo1
2.0898072974896835,0.8851541592152782,2.930041432818492,9.0,2.276303592367315,1.0,0.02303437255849097,0.027842984515958315,0.48738567650600517,0.9976958402825595,3518,shgo1
1.080927530605466,1.8035953025442129,3.318017346166171,9.0,2.429193562451147,9.0,0.04475369305327493,0.11462568192775066,0.2623761182195029,0.9863726543825754,15726,shgo1
2.468387736469141,1.4967938984104003,4.359913346695565,13.0,3.083835740172575,9.0,0.03926459257209376,0.09042077924505745,0.46062200940729076,0.9945238829958172,3068,shgo1
3.7873371994987,0.5868740991965529,1.706476511225415,17.0,0.8539765112254151,17.0,0.046799841119272115,0.01846829551584559,0.11077577237459768,0.9892687656706863,1189,shgo1
4.700521931667094,0.936576337043256,4.023885196668381,13.0,2.6153487551461523,9.0,0.01527425289846858,0.018232487954670987,0.03513123538813434,0.9996641589990044,3664,shgo1
2.7836033475738136,1.0969202083312324,4.187623038730647,9.0,2.7468901740900464,5.0,0.0367915522605333,0.11868774194322332,0.47354867845028914,0.9976238376766849,2528,shgo1
2.6777758185299456,0.878291981226541,2.717528316314259,13.0,2.073770872864582,1.0,0.03619840731846095,0.03415900919108651,0.4326940910185785,0.9974518327939838,1929,shgo1
4.405767494291025,0.6486430779167194,2.875,17.0,2.084375,9.0,0.04377593886246705,0.019949162837143264,0.02817752566564373,0.9791860841820669,2144,shgo1
3.175996730871792,0.8773425148187748,4.001487988715239,13.0,2.3166405963587446,9.0,0.005474281825060622,0.07246626804092568,0.46232960889902014,0.9992615300389099,3616,shgo1
3.136079427831085,1.1568456597193213,1.8204508863796887,9.0,1.1005094296037212,1.0,0.0364788304866674,0.06691327863471354,0.15004332047268065,0.996949736092009,2074,shgo1
1.246612430615306,1.044128317434605,1.3965966425988194,9.0,1.0253007729805539,5.0,0.015704290376982635,0.09388485392670143,0.39272831632628363,0.994115783343187,7529,shgo1
4.318011611866422,0.6411796616112726,2.8999999999999995,17.0,2.32,9.0,0.03484527931277432,0.011650310907164636,0.03073756122410403,0.9857366664168566,2001,shgo1
3.9160526959298356,1.240932158455497,1.6689887338046725,9.0,0.9688231500360764,9.0,0.02069136818900707,0.02427480268925826,0.004477986992426015,0.9991679721073624,3912,shgo1
1.2225156709633866,0.8476050731054625,4.228849951219832,9.0,3.0878544544314717,9.0,0.04465173812898807,0.05356352710438921,0.17621761189496243,0.9957747409098927,4869,shgo1
4.110515620597037,0.9074354640304267,2.956172531186212,13.0,2.1509603337178613,13.0,0.01624932777779961,0.017914444731108387,0.0477407474988504,0.9975282388166282,2677,shgo1
4.059765586161605,0.6151091136089739,2.981334189572134,17.0,2.384,13.0,0.027308225366551562,0.015194334354958844,0.03272837600211019,0.9905413010937882,2172,shgo1
4.88931133484884,1.3595711985550065,3.9555199993109826,17.0,2.256539638081427,5.0,0.0052100838237647,0.02996232586017998,0.07200539864934875,0.9998799961921669,2028,shgo1
4.4747165903747,1.4125241411305203,4.102612879561886,9.0,2.989256010807965,9.0,0.029046869427097298,0.030825415211553922,0.05761646431221595,0.9982886979553357,3771,shgo1
2.14706764484776,0.5677441184532448,2.9057018047531145,13.0,2.3147335410417225,13.0,0.029612456745680672,0.09909891964667994,0.466896871622,0.9959863608722959,3013,shgo1
