Al,Ap,Xtau,XN,Ztau,ZN,fun,xx,yy,zz,fev,11
3.9628196014081487,1.2828089979450288,2.997937702808112,9.0,1.8502022600847012,9.0,0.0192777363066358,0.23626214072274498,0.05813552603056267,0.9992741953961045,5064,shgo1
3.3778958546984583,1.69258206804052,3.1842378806896297,9.0,0.16404275590703096,13.0,0.015179650137318479,0.04533304349387452,0.11203258456212621,0.9954630465431544,7496,shgo1
3.1859179727330313,0.615755074044993,4.013563572733204,17.0,2.38577203791284,1.0,0.01627315662763719,0.013052638083493835,0.0220136161547944,0.9984290239107658,2536,shgo1
1.7665308120390657,0.9227065667010529,3.040588440267691,9.0,0.1722480737370015,5.0,0.020484921887227135,0.03983278254156262,0.1285064558523174,0.9992366534153844,7286,shgo1
3.0834460284205134,1.3452511887626173,0.36076536169909224,9.0,0.027956265414883864,13.0,0.048181005341811065,0.050413732715702826,0.0011462484183444657,0.9961057591229645,2066,shgo1
3.4426305263602455,0.7716958369467384,1.7645372209647137,13.0,1.0992015483244861,9.0,0.01758448674112848,0.0727550772326962,0.1406464264231807,0.999559110959785,2882,shgo1
4.23357900307346,0.8185342314781957,2.9248476499678984,13.0,1.7911816249197468,17.0,0.02990036446012725,0.029146279509857258,0.03110267203830299,0.9975863641117038,3062,shgo1
0.5955080659123694,1.415026888371857,3.5924323681887618,13.0,1.6820658447522017,1.0,0.02129506229418402,0.116886929891643,0.23062508375602725,0.9959191988488193,16006,shgo1
4.203671794591828,1.465279225204899,1.617796359936757,9.0,0.6988445489321906,13.0,0.045498094637867956,0.3085397095380392,0.050073111368567715,0.9854115312474983,2915,shgo1
3.2613506857883574,0.5774677626880025,3.974814219721073,17.0,3.179535549302683,1.0,0.017108035162026143,0.011619790582677095,0.024483856397327773,0.9987696305545097,1976,shgo1
4.6133636606854775,1.2202780829250341,2.8139970133751597,9.0,2.24142926542894,9.0,0.04913924054191535,0.04121951457019581,0.02583358811465027,0.9872708368073004,3512,shgo1
3.446134311295193,1.0765132864351485,1.7601206884207978,9.0,1.0849282419170725,13.0,0.024613821620811924,0.06419215707441925,0.023392991369815777,0.998517333582713,1393,shgo1
3.7324029504977276,1.4290741098186808,3.068031764873267,9.0,1.3143939527569126,13.0,0.015461880612700289,0.02636647718156282,0.07275703258897345,0.9994891863984054,10729,shgo1
