Al,Ap,N,x,z,fun,xx,yy,zz,fev
3.863313907660686,0.7514503812367611,13.0,1.6855381780632488,0.7254666702338193,0.03432153671373919,0.06032081936550147,0.09849968551407393,0.9828792777120737,529
4.013508187418159,1.4075031841900705,13.0,2.9752642267260185,0.16148125931239363,0.007698492265320609,0.08934877725449104,0.038678737542988964,0.999649862286082,611
2.920166742588767,1.6381383700088412,9.0,2.629914796382202,1.5925390971312812,0.03547238418858081,0.04635256901863215,0.04260428306971123,0.9918100202708583,465
3.483803739175134,0.9709419999539373,9.0,1.7569243223808573,0.4230000300212571,0.04952516917125553,0.10255044032434782,0.07354732511027626,0.9846300652471381,583
3.37364962903882,0.8953618162149711,13.0,1.7745267770210993,1.099830642767652,0.03751950812717206,0.038161105053352296,0.013747793353201917,0.9961810427279106,485
3.70585727611993,0.9828023471019646,13.0,1.7089438391539635,1.0606839290902534,0.03662168456493141,0.03349692112722099,0.023180372001147583,0.9952616659050368,474
3.866880831142949,1.0610883592632472,13.0,1.6784098449265237,1.0429258663104513,0.0384561998383424,0.031299105297192216,0.02680725986623494,0.9933809232367401,487
1.786195159148151,1.3281001086739699,9.0,3.9111311458366402,2.368381154899038,0.03858690787830484,0.03131603674801448,0.10449064211567476,0.9974400641526514,774
1.4694770824667354,1.137106810351535,9.0,3.1638868639710043,1.9628059080461164,0.011380108206253813,0.04926466385342389,0.13700715045372558,0.9992450138150367,553
1.7335515794384724,0.5198330741246799,13.0,3.941756857191282,0.940872473933245,0.03290129614717077,0.02043703384307085,0.037473790285698215,0.9878562838940729,588
4.094746972584211,0.585736696889079,17.0,2.9699999999999998,0.14850000000000002,0.035306435146550595,0.024424975825876535,0.02426773684492401,0.9793902493290774,447
0.7441733362168073,0.9407367787250474,9.0,1.5370176207099904,1.201304180953215,0.03672561981097116,0.024524390060473238,0.10040569283160632,0.9912483089901531,752
3.2356319517337364,1.8170249960651337,13.0,3.2308393515296965,0.17266620800688035,0.04079785739239816,0.10787467391446273,0.08694810106744863,0.997294484303057,813
1.157909912361725,1.106979708746709,13.0,1.4081787644266464,0.08620869047416974,0.046978451610305394,0.0746176693592988,0.1590220578503052,0.9970409131673115,639
3.176738273907843,1.1006071062333762,13.0,3.9955180526272285,1.717902084015606,0.015348744579558647,0.022406943479086505,0.03723828724891002,0.9972589255732379,519
3.515818481260593,1.337140086546323,13.0,3.8600303670283496,1.649022247844471,0.014998889933599845,0.016623869697068548,0.06437852342688699,0.9949674792870061,550
3.2421728007744774,1.2715668485479812,9.0,1.793502871095713,0.4465325630618575,0.029481791931425104,0.0632003580706947,0.013967243532569402,0.9966091138198535,526
3.162008068411534,1.0758634684441315,9.0,1.8173625994970493,1.1331843946015778,0.029519512148791813,0.11882246143827985,0.11246761622897984,0.9986206449067664,463
4.958550942123358,1.8115231829381129,9.0,1.4965347913337186,0.37014922392928856,0.0059352912328682755,0.06605559063462825,0.048052828683606566,0.9992480560221343,685
3.413378007416551,0.7062082264248546,13.0,1.7726950089251663,1.0888256312519595,0.023690530694670777,0.021234032342892208,0.015568646789342444,0.9961656567870275,484
4.472089251965718,1.638869392882086,9.0,1.5700673525794173,0.9864444541268861,0.02943213600673018,0.1464367261546935,0.04518915964859643,0.9946641858525619,677
1.2943746709409796,0.9949943474061851,9.0,4.205037265112089,2.551458041852932,0.01607474744609476,0.07021119542459048,0.05268755640514791,0.9984313854342887,502
3.207068196107292,1.6636881526539733,13.0,3.247565368032402,0.1698165052041411,0.021190692595942542,0.03458781386945707,0.0829719502898684,0.9983063536508221,709
0.6075944441554781,0.6316590395073324,9.0,0.5118678612905284,0.22763716469541834,0.02903834105161946,0.028297265749986585,0.00030088819044856666,0.9985056860658932,475
1.1700900941614207,1.185791926152003,9.0,1.430719634549243,1.128186731640413,0.04667689594372647,0.0624477958525644,0.18563883891657834,0.9880192785082484,729
2.158655331349057,0.5739694032908854,13.0,2.9010069290111793,0.6878328171877929,0.03507795938619349,0.024961094373403183,0.03317062814485969,0.9905598168851901,481
2.884786745664399,0.7648781988839675,13.0,4.146904356993569,0.9872706594307573,0.02393990437642355,0.03988010819414011,0.009126942819164638,0.9983247142685969,508
3.0307516299356245,0.5718266383357912,15.0,4.084999999999999,0.28961208693887297,0.03230340032337515,0.016798191921860856,0.012635275731385523,0.9846587110380524,535
0.47175572996539744,1.1710696130201916,9.0,3.680139229403312,0.8265636355694739,0.03275337441015003,0.14856177097662293,0.16256238364500444,0.9893650640326731,1234
1.1051850448251201,0.880964645623916,15.0,0.4925264605436397,0.15986686064676844,0.03927718972493862,0.03782612759178648,0.0004912827049198473,0.997324511982251,459
1.2889044111646528,1.6802679751897722,7.0,1.3717256324491787,0.4027254585296223,0.02233028811913145,0.08243069046770407,0.22434929928155373,0.9879697049466888,1016
1.4068316981885969,1.7151329416786127,7.0,1.3477760072916818,0.3273035390298508,0.009555055382914882,0.10999842178118954,0.2315350324203481,0.9983765166458684,975
2.802583761126609,0.7649894964291505,13.0,4.199782300024188,1.7742784656666613,0.0295592307902091,0.023015507534967797,0.00845356914829316,0.9952412593022504,526
1.0058001061862636,0.8724208052978875,9.0,1.4657824247056517,1.168,0.03160693444181205,0.046293587886671525,0.1361961260231114,0.9908537770198029,727
2.406694181453102,0.6355832991712489,13.0,2.8086431545073394,1.713781176958007,0.0391492374808621,0.023841955788912447,0.03850299135031318,0.9960771558140891,531
1.96370768474914,1.209246682699509,13.0,3.793228365605882,0.2087551598258555,0.042283331774658345,0.050185732360059535,0.0940206336624688,0.9978945411947697,878
