Al,Ap,N,x,z,fun,xx,yy,zz,fev
4.0792645847702484,1.169423876176878,13.0,2.9770604182973113,2.364523677135016,0.00788305071127688,0.07305048919096156,0.02915636732821282,0.9997987156534063,635
3.569242225837038,1.0671677244301092,9.0,1.7360392859068055,0.4233255949889849,0.03263777519964705,0.041891375635282224,0.020185364521456826,0.9966175508041071,476
3.926289277260222,1.0102119534602823,13.0,1.668932162692921,1.035199483387752,0.030878514393197082,0.0263405150300405,0.023814399179459354,0.9957307389290487,591
4.903154981005334,1.0652453248453373,13.0,3.942673043149058,1.6823295813210384,0.017981206336493347,0.046499200637636746,0.13993892136902575,0.9988506019321598,597
4.573860822926838,1.1737774817235644,9.0,4.071824486063916,0.9700473258718293,0.03077460897923149,0.03691233741445579,0.2526581199208496,0.9913137037624209,507
1.3288895177567324,0.6874318219951472,15.0,0.4535516942806829,0.318491850988439,0.03126466733570392,0.029475358159454273,0.00044767918377999457,0.9982588481015879,496
3.4583838255744643,1.1873694875281602,9.0,1.7531519107712945,0.4328728242226275,0.02560491306175367,0.17156833136150262,0.01938479744682258,0.9985970593050245,582
4.451677942440478,1.5389576867770094,9.0,1.5753176119009606,0.9872143810608268,0.022938736406220087,0.18630263367803304,0.0837287820982668,0.9974424507837705,705
4.633763358989567,1.5952015801765158,9.0,1.545853146041765,0.38285570519656703,0.00929455547585977,0.06875470246643278,0.04014140643737772,0.9986539834944992,655
4.398635320390494,1.4208091803319702,13.0,2.859374873097044,0.15502879171933628,0.016873103771723623,0.05997466897125457,0.007448752742581673,0.9995151927627051,631
1.1719034975106641,1.3296979352574914,9.0,1.4313812031985471,1.120835598689056,0.049753074911953854,0.0851524401441118,0.17699963774379673,0.9869808489394472,784
1.0225120337333895,0.5558145074738712,15.0,0.4985939439028137,0.17019656836801236,0.026151685759892403,0.025015372474939193,0.00035485340016134376,0.9987529664588666,511
3.5869322383098123,1.3521398107778166,9.0,1.724071039190198,0.43042286120091544,0.019832771788971356,0.17373481452687983,0.021725475491730865,0.9963817973359447,607
3.1143509225564987,1.0152769159200006,9.0,4.030138485377794,0.20208414681179032,0.027347472784016225,0.022123887316353244,0.03148889539921749,0.9964411825315467,415
3.481691841623517,1.2230511708626426,9.0,1.7474961575417665,0.4327709328171152,0.02467139701873452,0.1810814624639209,0.01985717018363828,0.9984183489307277,533
4.620113212911213,1.541613568057425,13.0,2.7950747540517873,0.15191781690929573,0.02709606366680721,0.04720175348922959,0.009623220687300496,0.9987675427400602,666
