Al,Ap,Xtau,XN,Ztau,ZN,fun,xx,yy,zz,fev
2.6886690707749588,1.0213539329283083,1.9265835462388428,9.0,0.46488467306841263,9.0,0.04551855539890711,0.06732840331511411,0.01624901487091493,0.9923145078188127,1226
1.3851346317837085,0.4066739780620581,4.145435912400768,16.998047209840365,1.0065768802615238,5.0,0.02330063626286463,0.056181123695534144,0.028297910640107483,0.9978072258229025,2375
4.95485664090004,1.0713419809799265,3.9222694881683253,13.0,0.203552511864873,9.0,0.011321610695349836,0.06780773478878759,0.12981330434278124,0.9997475067111604,1754
4.742223459920916,0.3466680143297598,4.015,17.0,0.9535624999999999,9.0,0.5085125279509867,0.010829205081546625,0.0353038430601867,0.49952038184462066,1476
2.5144016942377294,1.2961830255850537,4.3231521454442134,9.0,0.2348113472512527,5.0,0.05762074641442773,0.05449387022380435,0.09231088160292251,0.994730305415877,1449
