Al,Ap,N,x,z,fun,xx,yy,zz,fev,10
1.9851622011647525,1.5701433010113979,9.0,2.0928548669562086,0.9194608496499035,5.0,0.08144740210639448,0.15032903422090396,0.05604448849874205,0.9904446871782898,1568
0.8191497034506213,1.2352993318757401,9.0,2.4907377929573893,1.5379994387128177,9.0,0.08635271349117302,0.18728570813722745,0.09204228959310178,0.9748353552199256,1994
3.6331806682580785,1.53196368623594,9.0,0.338815762789554,0.15302834839770565,9.0,0.05201372251053457,0.054364965227084255,0.0013370215505633578,0.9955163223681891,1728
