Al,Ap,N,x,z,fun,xx,yy,zz,fev
2.504521217593946,1.5608359748093643,5.0,4.316623444668112,0.2279072095109428,0.26251445437877363,0.0490668227449279,0.0055825378705332,0.7899684448435452,419
2.418554399899326,1.2943332072239935,9.0,1.981816904473398,0.4885153767298452,0.05811197691667964,0.11806834873506583,0.01034426110326269,0.9939169055184147,502
4.439718212232091,0.6976318992020882,17.0,2.865,0.14325000000000002,0.06325376574391345,0.015958266423507547,0.020787164915663382,0.9549946328086167,469
5.003912969751255,0.6078016634527628,17.0,3.915835667829218,0.9323497742807162,0.09739481522552863,0.006161182530156245,0.08133621488244937,0.9127199445037291,473
4.666873194705702,0.5691522437442196,17.0,4.045,3.236,0.10831935034082335,0.007768601443770583,0.11060531154687576,0.9101840096765279,473
1.2555599395321961,1.0196540300671408,5.0,4.199875712990019,1.0181498388417516,0.17813624983045842,0.0346715151086911,0.053248092592330196,0.8682270947023387,538
2.9448209204149913,1.3952739322330607,15.0,0.36449454380524854,0.2602773458791349,0.05846202795648893,0.04984958574593323,0.0007945867222589331,0.9931848562247126,411
2.0986223323767343,1.6813059635165744,5.0,3.7054936090570108,0.9052173679409353,0.18451636020463955,0.05965416682086949,0.11634474820685224,0.824542391276911,657
0.7951848515245468,1.731893926019104,13.0,4.452933099372601,0.24828158144989337,0.25667045324672627,0.16227833521634774,0.0437914780346985,0.9404020565982302,704
1.7357141208872553,1.8343285240907432,9.0,2.158075181366844,0.5216670090021016,0.11359150248569382,0.22010447587278148,0.06514162646870061,0.9780135132061492,721
0.8787155672282003,0.5694387243889631,9.0,0.5001491773253955,0.2049986577711697,0.054833460435015774,0.02366947534238228,0.00020659944296799737,0.9703149821874175,370
3.14235865558034,0.5252618607104341,13.0,4.030948298177558,1.7130354996359654,0.15054833059788839,0.010495990107108603,0.01698105791294218,0.8646792579377915,420
