fun,nit,nfev,status,success,message,x,final_simplex
2.3720937546738545,1,3,0,True,Optimization terminated successfully.,[1.35931041 4.92521925],"(array([[1.35931041, 4.92521925],
       [1.29458134, 4.92521925],
       [1.29458134, 5.17148021]]), array([2.37209375, 2.41632339, 2.56152755]))"
2.3720937546738545,1,3,0,True,Optimization terminated successfully.,[1.35931041 4.92521925],"(array([[1.35931041, 4.92521925],
       [1.29458134, 4.92521925],
       [1.29458134, 5.17148021]]), array([2.37209375, 2.41632339, 2.56152755]))"
2.167993577026492,4,9,0,True,Optimization terminated successfully.,[1.42403947 4.67895828],"(array([[1.42403947, 4.67895828],
       [1.35931041, 4.67895828],
       [1.40785721, 4.5558278 ]]), array([2.16799358, 2.2197665 , 2.29076231]))"
2.0201323046712027,15,28,0,True,Optimization terminated successfully.,[1.58213263 4.70348818],"(array([[1.58213263, 4.70348818],
       [1.55855456, 4.70204525],
       [1.57397829, 4.69242568]]), array([2.0201323 , 2.02245581, 2.02293951]))"
2.004322429801872,19,36,0,True,Optimization terminated successfully.,[1.57073077 4.71665497],"(array([[1.57073077, 4.71665497],
       [1.56670891, 4.71310775],
       [1.57553686, 4.71315285]]), array([2.00432243, 2.00479756, 2.00549284]))"
2.001134087162842,24,46,0,True,Optimization terminated successfully.,[1.57046681 4.71158403],"(array([[1.57046681, 4.71158403],
       [1.57122673, 4.71328237],
       [1.57018341, 4.71351123]]), array([2.00113409, 2.0013233 , 2.00173435]))"
2.000140225670956,29,56,0,True,Optimization terminated successfully.,[1.57081925 4.71227167],"(array([[1.57081925, 4.71227167],
       [1.57077846, 4.71251557],
       [1.57057689, 4.71223013]]), array([2.00014023, 2.00014446, 2.00037825]))"
2.0000413564619066,33,64,0,True,Optimization terminated successfully.,[1.57077988 4.71241389],"(array([[1.57077988, 4.71241389],
       [1.57079044, 4.7123275 ],
       [1.57074336, 4.71235275]]), array([2.00004136, 2.00006737, 2.00008919]))"
2.0000066358177304,38,74,0,True,Optimization terminated successfully.,[1.57079591 4.7123952 ],"(array([[1.57079591, 4.7123952 ],
       [1.57080036, 4.71237704],
       [1.57081169, 4.71238422]]), array([2.00000664, 2.00001597, 2.00002013]))"
2.0000039469227,42,81,0,True,Optimization terminated successfully.,[1.57079431 4.71239091],"(array([[1.57079431, 4.71239091],
       [1.57079531, 4.71238433],
       [1.5707901 , 4.7123889 ]]), array([2.00000395, 2.00000567, 2.00000631]))"
