fun,nit,nfev,status,success,message,x,final_simplex
0.857693396463288,1,3,0,True,Optimization terminated successfully.,[0.9175221  1.62477686],"(array([[0.9175221 , 1.62477686],
       [0.87383057, 1.62477686],
       [0.87383057, 1.70601571]]), array([0.8576934 , 0.91758935, 0.98546973]))"
0.857693396463288,1,3,0,True,Optimization terminated successfully.,[0.9175221  1.62477686],"(array([[0.9175221 , 1.62477686],
       [0.87383057, 1.62477686],
       [0.87383057, 1.70601571]]), array([0.8576934 , 0.91758935, 0.98546973]))"
0.8356297778797517,2,5,0,True,Optimization terminated successfully.,[0.9175221  1.54353802],"(array([[0.9175221 , 1.54353802],
       [0.9175221 , 1.62477686],
       [0.87383057, 1.62477686]]), array([0.83562978, 0.8576934 , 0.91758935]))"
0.017829067141069646,18,34,0,True,Optimization terminated successfully.,[1.58015918 1.57918414],"(array([[1.58015918, 1.57918414],
       [1.56265483, 1.58320542],
       [1.58087386, 1.55367304]]), array([0.01782907, 0.0206599 , 0.02739631]))"
0.0023601502298674685,24,45,0,True,Optimization terminated successfully.,[1.57226669 1.56990801],"(array([[1.57226669, 1.56990801],
       [1.56885904, 1.57029481],
       [1.57048259, 1.57417932]]), array([0.00236015, 0.00244081, 0.00370249]))"
0.0006419073569270751,27,51,0,True,Optimization terminated successfully.,[1.57129574 1.57065397],"(array([[1.57129574, 1.57065397],
       [1.57012687, 1.5706595 ],
       [1.57052273, 1.57214036]]), array([0.00064191, 0.00080652, 0.00161858]))"
0.00018867899990512033,31,59,0,True,Optimization terminated successfully.,[1.57097524 1.57080608],"(array([[1.57097524, 1.57080608],
       [1.57054163, 1.57084288],
       [1.57076785, 1.57107349]]), array([0.00018868, 0.00030129, 0.00030567]))"
8.298782667147999e-05,36,68,0,True,Optimization terminated successfully.,[1.57076477 1.5707449 ],"(array([[1.57076477, 1.5707449 ],
       [1.57086154, 1.57076498],
       [1.57079379, 1.57068096]]), array([8.29878267e-05, 9.65546015e-05, 1.17913841e-04]))"
1.2587079699776116e-05,43,81,0,True,Optimization terminated successfully.,[1.57078957 1.57079049],"(array([[1.57078957, 1.57079049],
       [1.57080711, 1.57078648],
       [1.57080228, 1.57081171]]), array([1.25870797e-05, 2.06286368e-05, 2.13376583e-05]))"
4.538900218006401e-06,46,87,0,True,Optimization terminated successfully.,[1.57079512 1.57079299],"(array([[1.57079512, 1.57079299],
       [1.57080031, 1.5708001 ],
       [1.57080103, 1.57079089]]), array([4.53890022e-06, 7.75671237e-06, 1.01360408e-05]))"
7.140254385806695e-07,53,99,0,True,Optimization terminated successfully.,[1.57079606 1.57079588],"(array([[1.57079606, 1.57079588],
       [1.57079618, 1.57079711],
       [1.57079748, 1.5707967 ]]), array([7.14025439e-07, 9.33494561e-07, 1.52680389e-06]))"
2.0648788484623437e-07,57,107,0,True,Optimization terminated successfully.,[1.57079623 1.57079622],"(array([[1.57079623, 1.57079622],
       [1.57079649, 1.57079644],
       [1.5707963 , 1.57079668]]), array([2.06487885e-07, 2.75393072e-07, 3.70318743e-07]))"
3.8341719993742164e-08,61,114,0,True,Optimization terminated successfully.,[1.57079629 1.57079633],"(array([[1.57079629, 1.57079633],
       [1.57079635, 1.57079623],
       [1.57079639, 1.5707964 ]]), array([3.83417200e-08, 1.18262760e-07, 1.31219393e-07]))"
1.075886935447703e-08,66,124,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079631, 1.57079633],
       [1.57079633, 1.57079631]]), array([1.07588694e-08, 1.33992539e-08, 2.04859015e-08]))"
2.1959041252033254e-09,69,130,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079632, 1.57079633],
       [1.57079633, 1.57079632]]), array([2.19590413e-09, 5.66955838e-09, 7.54326795e-09]))"
3.4135694271242373e-10,75,141,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([3.41356943e-10, 1.52985002e-09, 2.06894846e-09]))"
2.482180572194274e-10,80,150,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([2.48218057e-10, 2.76600298e-10, 3.41356943e-10]))"
6.107292449542001e-11,84,158,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([6.10729245e-11, 9.72058545e-11, 1.42303502e-10]))"
2.4115154317883025e-11,90,169,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([2.41151543e-11, 2.83075785e-11, 3.71095932e-11]))"
4.378029136598723e-12,95,179,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.37802914e-12, 5.09503550e-12, 6.27631280e-12]))"
1.1422529596481082e-12,99,187,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.14225296e-12, 1.91646699e-12, 1.95526928e-12]))"
1.8712809847633714e-13,104,197,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.87128098e-13, 2.22766264e-13, 4.77451414e-13]))"
