fun,nit,nfev,status,success,message,x,final_simplex
1.1959991969825685,1,3,0,True,Optimization terminated successfully.,[0.13146027 5.58683209],"(array([[0.13146027, 5.58683209],
       [0.12520026, 5.58683209],
       [0.12520026, 5.86617369]]), array([1.1959992 , 1.19601954, 1.2439099 ]))"
1.1959991969825685,1,3,0,True,Optimization terminated successfully.,[0.13146027 5.58683209],"(array([[0.13146027, 5.58683209],
       [0.12520026, 5.58683209],
       [0.12520026, 5.86617369]]), array([1.1959992 , 1.19601954, 1.2439099 ]))"
1.0417969470425281,6,13,0,True,Optimization terminated successfully.,[0.14867531 4.74880728],"(array([[0.14867531, 4.74880728],
       [0.14114373, 4.83610153],
       [0.14581428, 4.66587774]]), array([1.04179695, 1.0559568 , 1.05725462]))"
1.006558288681348,17,31,0,True,Optimization terminated successfully.,[0.1780642  4.77458636],"(array([[0.1780642 , 4.77458636],
       [0.18121751, 4.80152482],
       [0.19323892, 4.76558414]]), array([1.00655829, 1.00829916, 1.01035513]))"
1.0007045023950212,24,45,0,True,Optimization terminated successfully.,[0.18171226 4.76493154],"(array([[0.18171226, 4.76493154],
       [0.18271849, 4.75910873],
       [0.18264423, 4.76632693]]), array([1.0007045 , 1.00147229, 1.00151534]))"
1.000224205511878,30,56,0,True,Optimization terminated successfully.,[0.18182983 4.76284577],"(array([[0.18182983, 4.76284577],
       [0.1819437 , 4.76309501],
       [0.18201498, 4.76137654]]), array([1.00022421, 1.00036387, 1.00051143]))"
1.0001739028665642,36,66,0,True,Optimization terminated successfully.,[0.18180494 4.76232269],"(array([[0.18180494, 4.76232269],
       [0.18183317, 4.76264808],
       [0.1818681 , 4.76257808]]), array([1.0001739 , 1.00019315, 1.00021086]))"
1.0001536641181332,39,72,0,True,Optimization terminated successfully.,[0.18180577 4.76255378],"(array([[0.18180577, 4.76255378],
       [0.18181646, 4.76251447],
       [0.18179454, 4.76243903]]), array([1.00015366, 1.00015601, 1.00015952]))"
1.0001413107092734,43,80,0,True,Optimization terminated successfully.,[0.18180282 4.76248658],"(array([[0.18180282, 4.76248658],
       [0.18180765, 4.76249932],
       [0.18180702, 4.76247604]]), array([1.00014131, 1.00014592, 1.00014639]))"
1.0001408089642936,50,92,0,True,Optimization terminated successfully.,[0.18180306 4.76248975],"(array([[0.18180306, 4.76248975],
       [0.1818029 , 4.76249455],
       [0.18180369, 4.76249131]]), array([1.00014081, 1.00014113, 1.00014117]))"
1.0001405960725094,54,100,0,True,Optimization terminated successfully.,[0.18180298 4.76249143],"(array([[0.18180298, 4.76249143],
       [0.18180277, 4.76249067],
       [0.18180306, 4.76248975]]), array([1.0001406 , 1.00014067, 1.00014081]))"
1.0001405098451903,58,108,0,True,Optimization terminated successfully.,[0.18180295 4.7624911 ],"(array([[0.18180295, 4.7624911 ],
       [0.18180288, 4.76249079],
       [0.18180295, 4.76249076]]), array([1.00014051, 1.00014053, 1.00014054]))"
1.000140465766251,63,117,0,True,Optimization terminated successfully.,[0.18180291 4.76249104],"(array([[0.18180291, 4.76249104],
       [0.18180289, 4.76249096],
       [0.1818029 , 4.76249108]]), array([1.00014047, 1.00014048, 1.00014048]))"
1.0001404581451157,69,127,0,True,Optimization terminated successfully.,[0.18180291 4.76249099],"(array([[0.18180291, 4.76249099],
       [0.18180291, 4.76249102],
       [0.1818029 , 4.76249101]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404558851763,75,139,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029 , 4.762491  ],
       [0.1818029 , 4.762491  ],
       [0.18180291, 4.762491  ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404558851763,76,141,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557549072,82,153,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557445903,87,162,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557342286,91,170,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557342286,95,178,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557336724,100,188,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.00014045573348,105,198,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557334483,110,208,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.00014045573344,114,216,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557334388,117,222,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.0001404557334381,119,226,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.000140455733438,122,234,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.000140455733438,124,240,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
1.000140455733438,126,248,0,True,Optimization terminated successfully.,[0.1818029 4.762491 ],"(array([[0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ],
       [0.1818029, 4.762491 ]]), array([1.00014046, 1.00014046, 1.00014046]))"
