fun,nit,nfev,status,success,message,x,final_simplex
0.7950212423776779,1,3,0,True,Optimization terminated successfully.,[1.57784374 2.20569821],"(array([[1.57784374, 2.20569821],
       [1.50270832, 2.20569821],
       [1.50270832, 2.31598312]]), array([0.79502124, 0.85649533, 1.011315  ]))"
0.7950212423776779,1,3,0,True,Optimization terminated successfully.,[1.57784374 2.20569821],"(array([[1.57784374, 2.20569821],
       [1.50270832, 2.20569821],
       [1.50270832, 2.31598312]]), array([0.79502124, 0.85649533, 1.011315  ]))"
0.19584737566910432,7,14,0,True,Optimization terminated successfully.,[1.72811457 1.54398875],"(array([[1.72811457, 1.54398875],
       [1.72811457, 1.65427366],
       [1.80324999, 1.54398875]]), array([0.19584738, 0.2548091 , 0.28369488]))"
0.008466809663141783,17,32,0,True,Optimization terminated successfully.,[1.5702128  1.56294396],"(array([[1.5702128 , 1.56294396],
       [1.57769699, 1.58146838],
       [1.58488768, 1.56466717]]), array([0.00846681, 0.01765296, 0.02033747]))"
0.002421484090877216,21,39,0,True,Optimization terminated successfully.,[1.56992159 1.56925115],"(array([[1.56992159, 1.56925115],
       [1.57215722, 1.57640648],
       [1.56710356, 1.5747102 ]]), array([0.00242148, 0.00698767, 0.00762108]))"
0.001125136896464579,26,48,0,True,Optimization terminated successfully.,[1.57092698 1.57179031],"(array([[1.57092698, 1.57179031],
       [1.56998771, 1.57042423],
       [1.56918068, 1.57140431]]), array([0.00112514, 0.00118111, 0.00222512]))"
0.00020315786317423896,32,59,0,True,Optimization terminated successfully.,[1.5706591  1.57086225],"(array([[1.5706591 , 1.57086225],
       [1.57103703, 1.57081455],
       [1.57089456, 1.57049797]]), array([0.00020316, 0.00025895, 0.00039664]))"
4.3915623301477654e-05,37,69,0,True,Optimization terminated successfully.,[1.57080891 1.57082766],"(array([[1.57080891, 1.57082766],
       [1.57073287, 1.57083203],
       [1.57072378, 1.57072863]]), array([4.39156233e-05, 9.91623649e-05, 1.40254359e-04]))"
1.7437860043704937e-05,42,78,0,True,Optimization terminated successfully.,[1.57080935 1.57079191],"(array([[1.57080935, 1.57079191],
       [1.57080223, 1.57080937],
       [1.57078174, 1.57079025]]), array([1.74378600e-05, 1.89419510e-05, 2.06673885e-05]))"
3.4470355480531246e-06,47,87,0,True,Optimization terminated successfully.,[1.57079376 1.57079544],"(array([[1.57079376, 1.57079544],
       [1.5707991 , 1.57079374],
       [1.57079546, 1.57078912]]), array([3.44703555e-06, 5.35954202e-06, 8.07676868e-06]))"
6.349643547620575e-07,52,96,0,True,Optimization terminated successfully.,[1.57079641 1.57079688],"(array([[1.57079641, 1.57079688],
       [1.57079534, 1.57079612],
       [1.57079734, 1.57079575]]), array([6.34964355e-07, 1.20159341e-06, 1.59323540e-06]))"
2.305026880200573e-07,55,102,0,True,Optimization terminated successfully.,[1.57079634 1.57079655],"(array([[1.57079634, 1.57079655],
       [1.57079592, 1.57079631],
       [1.57079661, 1.57079612]]), array([2.30502688e-07, 4.23227951e-07, 4.82719648e-07]))"
6.547931125094328e-08,60,112,0,True,Optimization terminated successfully.,[1.57079635 1.57079637],"(array([[1.57079635, 1.57079637],
       [1.57079637, 1.57079628],
       [1.57079643, 1.57079635]]), array([6.54793113e-08, 9.08314731e-08, 1.25513853e-07]))"
2.0543931321100856e-08,64,119,0,True,Optimization terminated successfully.,[1.57079631 1.57079632],"(array([[1.57079631, 1.57079632],
       [1.57079634, 1.57079634],
       [1.57079634, 1.57079631]]), array([2.05439313e-08, 2.59703010e-08, 3.49800658e-08]))"
2.9450943913220974e-09,69,129,0,True,Optimization terminated successfully.,[1.57079633 1.57079632],"(array([[1.57079633, 1.57079632],
       [1.57079633, 1.57079632],
       [1.57079633, 1.57079633]]), array([2.94509439e-09, 7.24569382e-09, 7.37162992e-09]))"
7.591530182260537e-10,73,137,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([7.59153018e-10, 1.23449495e-09, 1.26677491e-09]))"
1.2501797161682067e-10,78,147,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.25017972e-10, 2.52777885e-10, 3.43968576e-10]))"
5.0249748806684697e-11,81,153,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([5.02497488e-11, 1.03776297e-10, 1.25017972e-10]))"
1.5037082690128045e-11,86,163,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.50370827e-11, 2.43858822e-11, 2.78437273e-11]))"
4.167777234444553e-12,90,171,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.16777723e-12, 5.40942633e-12, 8.47671933e-12]))"
1.0715317531232153e-12,95,181,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.07153175e-12, 1.23190347e-12, 1.74210646e-12]))"
2.3847590568948534e-13,99,189,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([2.38475906e-13, 3.65318889e-13, 5.16697796e-13]))"
3.26405569239796e-14,104,199,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([3.26405569e-14, 6.38378239e-14, 8.13550090e-14]))"
6.385510391235209e-15,109,209,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([6.38551039e-15, 1.13242749e-14, 2.08721929e-14]))"
3.526686102825431e-15,112,215,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([3.52668610e-15, 5.77315973e-15, 6.38551039e-15]))"
8.881784197001252e-16,117,225,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([8.88178420e-16, 1.33226763e-15, 1.66533454e-15]))"
4.440892098500626e-16,121,233,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.44089210e-16, 6.66133815e-16, 7.77156117e-16]))"
4.440892098500626e-16,124,243,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
4.440892098500626e-16,124,243,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
