fun,nit,nfev,status,success,message,x,final_simplex
2.418953652833477,1,3,0,True,Optimization terminated successfully.,[1.56098732 5.41366461],"(array([[1.56098732, 5.41366461],
       [1.48665459, 5.68434784],
       [1.48665459, 5.41366461]]), array([2.41895365, 2.46880014, 2.48826953]))"
2.418953652833477,1,3,0,True,Optimization terminated successfully.,[1.56098732 5.41366461],"(array([[1.56098732, 5.41366461],
       [1.48665459, 5.68434784],
       [1.48665459, 5.41366461]]), array([2.41895365, 2.46880014, 2.48826953]))"
2.0382026783803964,7,14,0,True,Optimization terminated successfully.,[1.60976818 6.28318531],"(array([[1.60976818, 6.28318531],
       [1.64693454, 6.28318531],
       [1.65158034, 6.28318531]]), array([2.03820268, 2.07316756, 2.07743492]))"
2.006304615226616,11,21,0,True,Optimization terminated successfully.,[1.56447167 6.28318531],"(array([[1.56447167, 6.28318531],
       [1.5818934 , 6.28318531],
       [1.5865392 , 6.28318531]]), array([2.00630462, 2.01103528, 2.0156183 ]))"
2.001224009553162,14,25,0,True,Optimization terminated successfully.,[1.57202109 6.28318531],"(array([[1.57202109, 6.28318531],
       [1.57666688, 6.28318531],
       [1.56447167, 6.28318531]]), array([2.00122401, 2.00585329, 2.00630462]))"
2.00022248957992,19,35,0,True,Optimization terminated successfully.,[1.57057381 6.28318531],"(array([[1.57057381, 6.28318531],
       [1.57145851, 6.28318531],
       [1.57202109, 6.28318531]]), array([2.00022249, 2.00066196, 2.00122401]))"
2.0002047848764706,21,39,0,True,Optimization terminated successfully.,[1.57100113 6.28318531],"(array([[1.57100113, 6.28318531],
       [1.57057381, 6.28318531],
       [1.5705137 , 6.28318531]]), array([2.00020478, 2.00022249, 2.00028259]))"
2.000028047105382,25,46,0,True,Optimization terminated successfully.,[1.57076828 6.28318531],"(array([[1.57076828, 6.28318531],
       [1.57082713, 6.28318531],
       [1.57069151, 6.28318531]]), array([2.00002805, 2.0000308 , 2.00010482]))"
2.000002094537973,28,52,0,True,Optimization terminated successfully.,[1.57079842 6.28318531],"(array([[1.57079842, 6.28318531],
       [1.57077115, 6.28318531],
       [1.57076828, 6.28318531]]), array([2.00000209, 2.00002517, 2.00002805]))"
2.000002094537973,31,57,0,True,Optimization terminated successfully.,[1.57079842 6.28318531],"(array([[1.57079842, 6.28318531],
       [1.57079268, 6.28318531],
       [1.5708013 , 6.28318531]]), array([2.00000209, 2.00000364, 2.00000497]))"
2.0000006594768336,35,64,0,True,Optimization terminated successfully.,[1.57079699 6.28318531],"(array([[1.57079699, 6.28318531],
       [1.57079555, 6.28318531],
       [1.57079555, 6.28318531]]), array([2.00000066, 2.00000077, 2.00000078]))"
2.0000000568516736,39,70,0,True,Optimization terminated successfully.,[1.57079627 6.28318531],"(array([[1.57079627, 6.28318531],
       [1.57079627, 6.28318531],
       [1.57079663, 6.28318531]]), array([2.00000006, 2.00000006, 2.0000003 ]))"
2.000000031636937,41,74,0,True,Optimization terminated successfully.,[1.57079636 6.28318531],"(array([[1.57079636, 6.28318531],
       [1.57079627, 6.28318531],
       [1.57079627, 6.28318531]]), array([2.00000003, 2.00000006, 2.00000006]))"
2.0000000092140766,45,80,0,True,Optimization terminated successfully.,[1.57079634 6.28318531],"(array([[1.57079634, 6.28318531],
       [1.57079631, 6.28318531],
       [1.57079631, 6.28318531]]), array([2.00000001, 2.00000001, 2.00000001]))"
2.000000000794522,49,86,0,True,Optimization terminated successfully.,[1.57079633 6.28318531],"(array([[1.57079633, 6.28318531],
       [1.57079632, 6.28318531],
       [1.57079633, 6.28318531]]), array([2., 2., 2.]))"
2.000000000794522,51,90,0,True,Optimization terminated successfully.,[1.57079633 6.28318531],"(array([[1.57079633, 6.28318531],
       [1.57079633, 6.28318531],
       [1.57079633, 6.28318531]]), array([2., 2., 2.]))"
2.0000000000051394,55,97,0,True,Optimization terminated successfully.,[1.57079633 6.28318531],"(array([[1.57079633, 6.28318531],
       [1.57079633, 6.28318531],
       [1.57079633, 6.28318531]]), array([2., 2., 2.]))"
2.0000000000051394,57,101,0,True,Optimization terminated successfully.,[1.57079633 6.28318531],"(array([[1.57079633, 6.28318531],
       [1.57079633, 6.28318531],
       [1.57079633, 6.28318531]]), array([2., 2., 2.]))"
2.0000000000051394,59,105,0,True,Optimization terminated successfully.,[1.57079633 6.28318531],"(array([[1.57079633, 6.28318531],
       [1.57079633, 6.28318531],
       [1.57079633, 6.28318531]]), array([2., 2., 2.]))"
