fun,nit,nfev,status,success,message,x,final_simplex
1.3220700090560645e-09,76,148,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.32207001e-09, 1.55574831e-09, 1.70145739e-09]))"
1.6418564072436224e-10,81,157,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.64185641e-10, 5.64483547e-10, 5.99051364e-10]))"
6.305156396990697e-11,87,168,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([6.30515640e-11, 8.79585293e-11, 1.47749590e-10]))"
1.1045220294109773e-11,92,178,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.10452203e-11, 2.04672390e-11, 2.60894084e-11]))"
2.7193802765168584e-12,97,188,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([2.71938028e-12, 4.72932804e-12, 7.20090654e-12]))"
7.505107646466321e-13,100,194,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([7.50510765e-13, 1.98213668e-12, 2.16959783e-12]))"
3.0151054591221716e-13,106,205,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([3.01510546e-13, 3.66706665e-13, 4.84334798e-13]))"
7.227551890309754e-14,110,213,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([7.22755189e-14, 1.21624939e-13, 1.42996726e-13]))"
1.3988810110276957e-14,118,227,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.39888101e-14, 2.10387773e-14, 2.39808173e-14]))"
1.3322676295501878e-15,122,235,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.33226763e-15, 6.16173779e-15, 6.66133815e-15]))"
7.771561172376097e-16,127,245,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([7.77156117e-16, 1.33226763e-15, 2.22044605e-15]))"
4.440892098500626e-16,131,255,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.44089210e-16, 4.44089210e-16, 7.77156117e-16]))"
4.440892098500626e-16,167,400,1,False,Maximum number of function evaluations has been exceeded.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
4.440892098500626e-16,167,400,1,False,Maximum number of function evaluations has been exceeded.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
