fun,nit,nfev,status,success,message,x,final_simplex
2.1627517964452383,1,3,0,True,Optimization terminated successfully.,[1.81229441 5.36309517],"(array([[1.81229441, 5.36309517],
       [1.81229441, 5.63124993],
       [1.90290913, 5.36309517]]), array([2.1627518 , 2.16297743, 2.21372413]))"
2.1627517964452383,1,3,0,True,Optimization terminated successfully.,[1.81229441 5.36309517],"(array([[1.81229441, 5.36309517],
       [1.81229441, 5.63124993],
       [1.90290913, 5.36309517]]), array([2.1627518 , 2.16297743, 2.21372413]))"
1.537059525845164,11,21,0,True,Optimization terminated successfully.,[1.43850869 6.28318531],"(array([[1.43850869, 6.28318531],
       [1.42718185, 6.28318531],
       [1.56310393, 6.28318531]]), array([1.53705953, 1.54672111, 1.55513538]))"
1.4874495752619885,14,26,0,True,Optimization terminated successfully.,[1.4979746  6.28318531],"(array([[1.4979746 , 6.28318531],
       [1.50930144, 6.28318531],
       [1.47107336, 6.28318531]]), array([1.48744958, 1.49951094, 1.5084842 ]))"
1.4874495752619885,17,32,0,True,Optimization terminated successfully.,[1.4979746  6.28318531],"(array([[1.4979746 , 6.28318531],
       [1.49341732, 6.28318531],
       [1.50098329, 6.28318531]]), array([1.48744958, 1.4882042 , 1.49066501]))"
1.4860215759882145,21,39,0,True,Optimization terminated successfully.,[1.49578722 6.28318531],"(array([[1.49578722, 6.28318531],
       [1.49678965, 6.28318531],
       [1.49542219, 6.28318531]]), array([1.48602158, 1.4861809 , 1.48635815]))"
1.4856621263848373,24,44,0,True,Optimization terminated successfully.,[1.49630546 6.28318531],"(array([[1.49630546, 6.28318531],
       [1.49637356, 6.28318531],
       [1.49585531, 6.28318531]]), array([1.48566213, 1.4857351 , 1.48595877]))"
1.485623763570996,27,50,0,True,Optimization terminated successfully.,[1.49621846 6.28318531],"(array([[1.49621846, 6.28318531],
       [1.49620616, 6.28318531],
       [1.49630546, 6.28318531]]), array([1.48562376, 1.48563511, 1.48566213]))"
1.4856060256602657,30,56,0,True,Optimization terminated successfully.,[1.49623768 6.28318531],"(array([[1.49623768, 6.28318531],
       [1.49625493, 6.28318531],
       [1.49625888, 6.28318531]]), array([1.48560603, 1.48560797, 1.48561221]))"
1.4855993570085935,33,61,0,True,Optimization terminated successfully.,[1.49624689 6.28318531],"(array([[1.49624689, 6.28318531],
       [1.49624922, 6.28318531],
       [1.49624001, 6.28318531]]), array([1.48559936, 1.48560186, 1.48560387]))"
1.4855987433244047,36,67,0,True,Optimization terminated successfully.,[1.49624557 6.28318531],"(array([[1.49624557, 6.28318531],
       [1.49624689, 6.28318531],
       [1.49624734, 6.28318531]]), array([1.48559874, 1.48559936, 1.48559984]))"
1.485598471676352,40,74,0,True,Optimization terminated successfully.,[1.49624587 6.28318531],"(array([[1.49624587, 6.28318531],
       [1.49624612, 6.28318531],
       [1.49624621, 6.28318531]]), array([1.48559847, 1.48559853, 1.48559863]))"
1.4855984029147185,43,79,0,True,Optimization terminated successfully.,[1.496246   6.28318531],"(array([[1.496246  , 6.28318531],
       [1.49624601, 6.28318531],
       [1.49624589, 6.28318531]]), array([1.4855984 , 1.48559842, 1.48559846]))"
1.4855983764168068,46,85,0,True,Optimization terminated successfully.,[1.49624597 6.28318531],"(array([[1.49624597, 6.28318531],
       [1.49624595, 6.28318531],
       [1.49624595, 6.28318531]]), array([1.48559838, 1.4855984 , 1.4855984 ]))"
1.4855983764168068,49,90,0,True,Optimization terminated successfully.,[1.49624597 6.28318531],"(array([[1.49624597, 6.28318531],
       [1.49624597, 6.28318531],
       [1.49624598, 6.28318531]]), array([1.48559838, 1.48559838, 1.48559838]))"
1.4855983764168068,51,94,0,True,Optimization terminated successfully.,[1.49624597 6.28318531],"(array([[1.49624597, 6.28318531],
       [1.49624597, 6.28318531],
       [1.49624597, 6.28318531]]), array([1.48559838, 1.48559838, 1.48559838]))"
