fun,nit,nfev,status,success,message,x,final_simplex
1.9701277876524974,1,3,0,True,Optimization terminated successfully.,[2.43105874 5.07291997],"(array([[2.43105874, 5.07291997],
       [2.55261167, 4.83135235],
       [2.43105874, 4.83135235]]), array([1.97012779, 2.14906393, 2.16013188]))"
1.9701277876524974,1,3,0,True,Optimization terminated successfully.,[2.43105874 5.07291997],"(array([[2.43105874, 5.07291997],
       [2.55261167, 4.83135235],
       [2.43105874, 4.83135235]]), array([1.97012779, 2.14906393, 2.16013188]))"
0.46745059950363915,17,33,0,True,Optimization terminated successfully.,[0.70757623 6.12489638],"(array([[0.70757623, 6.12489638],
       [0.62913141, 6.2345887 ],
       [0.82838356, 6.22625597]]), array([0.4674506 , 0.53580278, 0.55032932]))"
0.07712090292274981,31,59,0,True,Optimization terminated successfully.,[0.73664929 5.65901244],"(array([[0.73664929, 5.65901244],
       [0.75538722, 5.6367698 ],
       [0.76665158, 5.64107894]]), array([0.0771209 , 0.08683654, 0.08989761]))"
0.07232412136536281,35,67,0,True,Optimization terminated successfully.,[0.72492459 5.66187988],"(array([[0.72492459, 5.66187988],
       [0.72538494, 5.6547033 ],
       [0.73090203, 5.65865201]]), array([0.07232412, 0.07357556, 0.0750664 ]))"
0.07056904894690408,41,79,0,True,Optimization terminated successfully.,[0.71924936 5.65899081],"(array([[0.71924936, 5.65899081],
       [0.72034487, 5.65983353],
       [0.7194075 , 5.65793116]]), array([0.07056905, 0.07087021, 0.07092189]))"
0.07056904894690408,44,85,0,True,Optimization terminated successfully.,[0.71924936 5.65899081],"(array([[0.71924936, 5.65899081],
       [0.71965559, 5.65908181],
       [0.71960231, 5.65867167]]), array([0.07056905, 0.07071425, 0.07075475]))"
0.07035972443821426,52,101,0,True,Optimization terminated successfully.,[0.71876953 5.65913375],"(array([[0.71876953, 5.65913375],
       [0.71886973, 5.65922308],
       [0.71876822, 5.65908212]]), array([0.07035972, 0.07038563, 0.07039349]))"
0.07035972443821426,56,108,0,True,Optimization terminated successfully.,[0.71876953 5.65913375],"(array([[0.71876953, 5.65913375],
       [0.71877934, 5.65915826],
       [0.71874514, 5.65913723]]), array([0.07035972, 0.0703599 , 0.07036199]))"
0.07034670488048372,66,128,0,True,Optimization terminated successfully.,[0.7187443  5.65915741],"(array([[0.7187443 , 5.65915741],
       [0.71874887, 5.65915949],
       [0.7187464 , 5.65916053]]), array([0.0703467 , 0.07034777, 0.07034854]))"
0.07034615035685515,71,137,0,True,Optimization terminated successfully.,[0.71874336 5.65915631],"(array([[0.71874336, 5.65915631],
       [0.71874504, 5.65915697],
       [0.7187443 , 5.65915741]]), array([0.07034615, 0.07034665, 0.0703467 ]))"
0.07034615035685515,77,147,0,True,Optimization terminated successfully.,[0.71874336 5.65915631],"(array([[0.71874336, 5.65915631],
       [0.71874359, 5.65915615],
       [0.7187432 , 5.65915609]]), array([0.07034615, 0.0703462 , 0.07034626]))"
0.07034610710282957,82,157,0,True,Optimization terminated successfully.,[0.71874336 5.65915618],"(array([[0.71874336, 5.65915618],
       [0.71874329, 5.65915624],
       [0.71874343, 5.65915625]]), array([0.07034611, 0.07034612, 0.07034612]))"
0.0703460839486954,88,168,0,True,Optimization terminated successfully.,[0.7187433  5.65915619],"(array([[0.7187433 , 5.65915619],
       [0.7187433 , 5.65915621],
       [0.71874333, 5.65915622]]), array([0.07034608, 0.07034609, 0.07034609]))"
0.07034608113726165,92,176,0,True,Optimization terminated successfully.,[0.7187433  5.65915621],"(array([[0.7187433 , 5.65915621],
       [0.71874331, 5.6591562 ],
       [0.71874331, 5.6591562 ]]), array([0.07034608, 0.07034608, 0.07034608]))"
