fun,nit,nfev,status,success,message,x,final_simplex
2.5583533485423664,1,3,0,True,Optimization terminated successfully.,[2.04012704 4.42835805],"(array([[2.04012704, 4.42835805],
       [2.04012704, 4.21748386],
       [2.14213339, 4.21748386]]), array([2.55835335, 2.66074099, 2.68052236]))"
2.5583533485423664,1,3,0,True,Optimization terminated successfully.,[2.04012704 4.42835805],"(array([[2.04012704, 4.42835805],
       [2.04012704, 4.21748386],
       [2.14213339, 4.21748386]]), array([2.55835335, 2.66074099, 2.68052236]))"
2.0671330891435895,8,16,0,True,Optimization terminated successfully.,[1.58109846 4.77102862],"(array([[1.58109846, 4.77102862],
       [1.6958556 , 4.73807953],
       [1.63210163, 4.85010644]]), array([2.06713309, 2.14208352, 2.1869627 ]))"
2.0180733343917696,14,27,0,True,Optimization terminated successfully.,[1.58299115 4.70641751],"(array([[1.58299115, 4.70641751],
       [1.55838611, 4.70286518],
       [1.57312921, 4.73231343]]), array([2.01807333, 2.02181047, 2.02205476]))"
2.003367709794162,18,35,0,True,Optimization terminated successfully.,[1.57318291 4.71140452],"(array([[1.57318291, 4.71140452],
       [1.57190892, 4.71847739],
       [1.56791807, 4.70765632]]), array([2.00336771, 2.00718181, 2.00759554]))"
2.001127503587669,22,43,0,True,Optimization terminated successfully.,[1.5699009  4.71262149],"(array([[1.5699009 , 4.71262149],
       [1.57023199, 4.71129863],
       [1.57175782, 4.71313303]]), array([2.0011275 , 2.00165393, 2.0017048 ]))"
2.0002097256780638,27,53,0,True,Optimization terminated successfully.,[1.57067076 4.71247315],"(array([[1.57067076, 4.71247315],
       [1.57091213, 4.71254655],
       [1.57063093, 4.71212109]]), array([2.00020973, 2.00027335, 2.00043323]))"
2.0000652997595654,31,60,0,True,Optimization terminated successfully.,[1.57076648 4.71235353],"(array([[1.57076648, 4.71235353],
       [1.57080155, 4.71247043],
       [1.57084199, 4.71231275]]), array([2.0000653 , 2.00008667, 2.00012189]))"
2.000008364425301,37,72,0,True,Optimization terminated successfully.,[1.57079628 4.7123973 ],"(array([[1.57079628, 4.7123973 ],
       [1.57079205, 4.71238336],
       [1.57080176, 4.71237745]]), array([2.00000836, 2.00000989, 2.00001696]))"
2.000002434100431,40,78,0,True,Optimization terminated successfully.,[1.57079628 4.71239136],"(array([[1.57079628, 4.71239136],
       [1.57079459, 4.71238698],
       [1.57079796, 4.71238389]]), array([2.00000243, 2.00000374, 2.00000673]))"
2.000000908444671,44,86,0,True,Optimization terminated successfully.,[1.5707963 4.7123881],"(array([[1.5707963 , 4.7123881 ],
       [1.5707961 , 4.7123897 ],
       [1.57079554, 4.71238796]]), array([2.00000091, 2.00000094, 2.00000181]))"
2.0000002686807807,48,94,0,True,Optimization terminated successfully.,[1.57079642 4.71238916],"(array([[1.57079642, 4.71238916],
       [1.57079626, 4.71238921],
       [1.57079635, 4.71238869]]), array([2.00000027, 2.0000003 , 2.00000031]))"
2.0000000573870924,51,100,0,True,Optimization terminated successfully.,[1.57079634 4.71238894],"(array([[1.57079634, 4.71238894],
       [1.57079644, 4.71238897],
       [1.5707964 , 4.71238906]]), array([2.00000006, 2.00000013, 2.00000015]))"
2.0000000132954954,57,112,0,True,Optimization terminated successfully.,[1.57079634 4.71238898],"(array([[1.57079634, 4.71238898],
       [1.57079631, 4.71238898],
       [1.57079632, 4.712389  ]]), array([2.00000001, 2.00000002, 2.00000002]))"
2.0000000039726182,61,120,0,True,Optimization terminated successfully.,[1.57079632 4.71238898],"(array([[1.57079632, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238899]]), array([2.        , 2.        , 2.00000001]))"
2.000000001008913,66,129,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000141501,70,137,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000045672,74,145,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000012268,78,153,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.0000000000035385,83,162,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000001588,86,168,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000000225,91,178,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000000048,96,188,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.0000000000000093,99,194,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000000003,104,204,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.000000000000001,110,216,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.0,114,224,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.0,116,230,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
2.0,116,230,0,True,Optimization terminated successfully.,[1.57079633 4.71238898],"(array([[1.57079633, 4.71238898],
       [1.57079633, 4.71238898],
       [1.57079633, 4.71238898]]), array([2., 2., 2.]))"
