Al,Ap,N,x,z,fun,xx,yy,zz,fev
2.528191476437816,0.4606306677350969,17.0,2.765837317438655,1.1778686522432478,0.17136912242414767,0.019465497901958242,0.015047337126408822,0.857127446584591,471
2.799183578656837,1.66571020069813,9.0,4.942360728270747,3.9324022851978926,0.062373782731345924,0.13829261709040264,0.4223743197305903,0.989261555234248,588
2.4975626704200966,0.9769953975026664,9.0,2.7636870191900975,1.1818368210894725,0.065030228541406,0.04081201186013261,0.05753715931667355,0.9831270684444082,501
1.9626706166304608,1.7103611815892088,9.0,2.0926617768455458,0.5150050038596925,0.10604219288300389,0.1787770781831497,0.08256555895640101,0.9814335085511513,688
2.5270383095432396,1.5119045238142372,5.0,4.306833442736033,0.2269970721351187,0.2690789199494084,0.04590889646494885,0.005805341317679069,0.7802989148521398,445
1.7154483665187432,1.3509651241452871,13.0,4.800222370263425,2.0498034302585553,0.08161263087195429,0.07149469534040395,0.011026145068171811,0.9897271052953386,688
3.8284641240575046,0.3184372768094757,17.0,1.6949999999999998,1.356,0.5916277980248318,0.0021104925076577685,0.002477903014598104,0.49950111067687175,437
2.450636875609823,1.016899362302234,9.0,2.777954985957466,1.1905025406991723,0.05463260370436063,0.04467450538295925,0.06742006396642569,0.9910884073629183,460
0.35071120793849136,1.7338251441494223,15.0,0.5711033519776795,0.28638058834124597,0.09037958624873221,0.08340671857536056,0.001002141572597759,0.9878085976768802,471
1.6531767615695132,1.0214223938584213,9.0,3.107067198181128,1.2984258357564096,0.1008723811534965,0.02861737326125697,0.13315064293005008,0.9297227811215305,562
3.6880948806743556,0.35525641302238953,13.0,1.721797673419621,0.7373646552057639,0.5682579097092059,0.00598421087663447,0.06866279829342398,0.4427052518866267,466
4.686125183035531,0.9013443422019106,9.0,4.031569630527822,1.718188022301648,0.22513640418307665,0.01900349222645399,0.22503311407578075,0.7938578938648642,479
1.6923155480519447,1.309218549714118,13.0,4.815583561615064,2.0600298131303116,0.07732166249398761,0.06700898536953431,0.011615196639769624,0.9907589964279087,577
4.115409970454748,0.5998514530823612,15.0,1.6451863837459888,0.38962573695245156,0.08547380522735813,0.010896351082619736,0.016026159880248254,0.9339586888961203,490
4.3279960250940235,1.642473026841417,9.0,0.3179570988650827,0.13779300159142321,0.05389801104125282,0.05123597908130925,0.0012979456066225352,0.9953779713743426,538
2.0185037501874126,0.9814766348862983,9.0,2.9385500576172534,1.2597238382500986,0.07939797380727265,0.036068619032503635,0.10102278082964462,0.9601626637288925,326
0.7011661791662759,1.401480928478593,9.0,2.5251400256982524,1.5728068514240696,0.1423327968254662,0.2446766482019327,0.018499739023743248,0.9643314379114697,669
2.1556258370896137,0.34295451059799464,17.0,2.8999999999999995,1.7762499999999999,0.3727270379952942,0.0059527967047208336,0.02861916211921125,0.6374855980630229,300
0.34041717689920303,1.1424172951284508,9.0,4.857984340731665,3.8880000000000003,0.21669738532210472,0.07671477967932648,0.06347682491412888,0.8725519475931145,586
2.127643147310297,0.4861716594555863,13.0,2.9111863537751423,1.7812754731974396,0.11324931474639775,0.014944431088331947,0.03082247798470479,0.9197082279769097,285
2.0695934464492796,1.6974566028736044,9.0,2.061845968847847,0.5115957228805018,0.10792571537237218,0.1553387183043738,0.04641451676234547,0.9773166024273083,492
2.6787070334610323,1.3709778365648329,9.0,2.6911501239287845,1.158734499997111,0.08114333421261767,0.06868304493479263,0.062096479950943584,0.9775987776027849,422
2.451309136763417,1.561575350051032,13.0,4.367368034737459,1.89387397381358,0.07757138735786719,0.08524888766790889,0.008042297143018323,0.9862897192029224,591
2.6077935187406927,0.5077452157814372,17.0,2.7349999999999994,1.6751875,0.09586675806230646,0.016653245366446266,0.032148474638667296,0.9289081958847517,447
2.819006120918262,1.3940263985090764,9.0,2.647199718541082,1.1363282301412454,0.054488397536838686,0.07296950446469433,0.05206953623480798,0.9878901902719476,523
0.38365143078559083,1.202355688625487,9.0,4.818219131766133,3.855999999999915,0.14050906511123873,0.17286849005961902,0.08355262753741738,0.9740460699939618,699
3.492328451200589,0.8951172842624391,13.0,1.7533066778704942,0.7569800666857092,0.054316093146172174,0.045702209904026264,0.18474780349820713,0.9754737671215834,521
1.475183319696551,1.1368435607070217,9.0,3.1844610535297,1.328931999279882,0.13962923684351677,0.05375205971686757,0.16648688399437167,0.8777277305239203,646
0.7394857593732816,1.0606683816024813,9.0,2.5270588144786954,1.5635867078056762,0.07295410977849999,0.09921789070578853,0.19279190174890454,0.9847345531218228,590
0.4670712585174337,0.3335843356526542,13.0,0.5343575874851718,0.2343425895018497,0.05918403226205975,0.014244855070916405,6.609565698471875e-05,0.9555043493491205,336
3.534597185470789,0.5264169814142637,17.0,1.75,1.0718750000000001,0.2693378734798248,0.00838683303107362,0.007821679081568944,0.8693697114517683,422
4.896117795489769,1.1275615368077478,9.0,3.9463914822086186,1.6827827290441921,0.09843914698199727,0.014437200731074414,0.19240518860071987,0.9213422990800038,506
0.9588470425266611,1.627656709288167,13.0,2.4209503108219543,0.5929668708926209,0.14497721287752396,0.18622172542244375,0.13396387199306264,0.9611670322537782,716
1.8052159881826555,1.5476205685554398,9.0,2.1485578346094054,0.5159960519391428,0.1152820351918843,0.16935316106023818,0.10055833443538337,0.9608450904211934,563
0.880611090272804,1.6516635045956312,9.0,2.450940180637976,1.5106424320071907,0.0917196363081164,0.1517129335090497,0.11934806486974209,0.9682148200538313,659
4.65997686870393,0.9634820063197492,9.0,4.041027959363788,1.7225216152206555,0.16734815814297851,0.021542935807364515,0.23615387795098186,0.8538297798242681,482
2.2245859522435683,0.900938391571044,9.0,2.8718011792867757,1.7587849098456245,0.058057733748153977,0.03487771877365979,0.066300369467614,0.9924898582410953,545
2.1410340200088487,1.5374521504211367,9.0,2.0477323912050878,0.5059115003075553,0.08693957985859102,0.23576900898688585,0.07827884242357624,0.9863078780672223,560
2.376009972644759,0.7027168854971633,13.0,2.8141914750009507,2.2520000000000002,0.05789281403974983,0.025632225919025323,0.04997680288508783,0.9710230272756073,371
4.517029106481665,0.408668986179997,17.0,2.8449999999999998,0.14225000000000002,0.3473467053686827,0.010522703880447196,0.007132702310145976,0.6594089416991654,553
4.485332823118769,0.7542195936564128,13.0,2.848006127923025,0.6790512089764885,0.10567707349335591,0.030888651645644076,0.019776805567921614,0.9370920195703069,512
1.573834795079551,0.42304995746472107,13.0,4.034678153184886,0.20175,0.09857481468888951,0.013801941485641817,0.027811694822703716,0.9148413931500416,538
4.555318059836085,1.8641709131039161,15.0,0.3054114521360973,0.21707686882047647,0.06592900103384175,0.05656660350529505,0.0008865453518522165,0.992184175475842,413
0.6967085896726223,1.8642018724855363,15.0,0.5406735529505671,0.2710179258353664,0.09455802594447543,0.08918460130718286,0.0015201239708017011,0.9867510522476511,591
4.5945326898625,0.4928635742305133,17.0,4.075,3.2600000000000002,0.24916205619704443,0.006633793184143179,0.09917968374903219,0.7648162272119152,413
4.324091767074722,1.7177990640266108,9.0,0.3161134150422996,0.14024267936556767,0.05491776347368717,0.05447593381244867,0.0014721844952505225,0.9951880293928579,506
3.515038060769137,1.7999669043349982,9.0,3.1400117749999996,2.5120000000000005,0.20942970144665568,0.02981719438211433,0.048812328929155886,0.8424978632139052,776
4.163055960504546,0.33657106367676476,17.0,2.95,0.14750000000000002,0.47195244451227286,0.005497614333829046,0.007360841616376759,0.5328834899965287,434
2.6009477318564636,0.36391060116158214,13.0,2.739990880113617,1.6777559845192198,0.5001630560934028,0.008707787039504741,0.009267484147861604,0.5115864652169169,488
